,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,11.0,3379683.6799999997,0.08544231571399606,1024.0,4350.0,38210.0,288768.0,3064627.1999999997,26288.48,"[['C', 706], ['Y', 55], ['S', 3], ['K', 33], ['X', 55], ['R', 3], ['C', 19], ['C', 19], ['Y', 55], ['K', 1], ['X', 17], ['C', 1], ['R', 3], ['S', 3]]"
