,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,100.0,63477.952,0.7463378780714287,168.0,12.0,21388.0,47376.0,1387.0079999999998,14714.944,"[['C', 161], ['C', 1], ['S', 7], ['X', 222], ['K', 64], ['R', 7], ['Y', 223], ['K', 56], ['S', 2], ['K', 1], ['Y', 1], ['R', 1], ['C', 1], ['X', 1]]"
