,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,594433.0,115571.936,0.4099265067256466,168.0,274.0,53090.0,47376.0,31670.015999999996,36525.92,"[['Y', 36], ['K', 1], ['C', 1], ['R', 1], ['X', 79], ['S', 1], ['Y', 1], ['C', 1], ['Y', 1], ['X', 68], ['K', 1], ['R', 1], ['C', 1], ['S', 1]]"
