,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,72997.0,106301.824,0.44567438466530923,168.0,202.0,51712.0,47376.0,23347.967999999997,35577.856,"[['K', 119], ['S', 1], ['Y', 222], ['C', 1], ['R', 6], ['X', 199], ['K', 1], ['C', 1], ['C', 1], ['Y', 1], ['S', 1], ['K', 1], ['R', 1], ['X', 50]]"
