L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
X,119,K,1,S,7,Y,222,R,6,C,1,X,217,X,56,C,1,R,1,X,50,K,1,Y,1,S,6,"L1:[sp=X,119] K=1,S=7,Y=222,R=6,C=1,X=217 || L2:[sp=X,56] C=1,R=1,X=50,K=1,Y=1,S=6",-941185.0,-163323000.0,1,X|X,1
X,119,X,217,Y,222,K,1,R,6,C,1,S,7,X,56,Y,1,C,1,X,50,K,1,R,1,S,6,"L1:[sp=X,119] X=217,Y=222,K=1,R=6,C=1,S=7 || L2:[sp=X,56] Y=1,C=1,X=50,K=1,R=1,S=6",-941185.0,-163323000.0,1,X|X,1
X,119,X,217,Y,222,K,1,R,4,C,1,S,7,X,56,Y,1,C,1,X,50,K,1,R,1,S,5,"L1:[sp=X,119] X=217,Y=222,K=1,R=4,C=1,S=7 || L2:[sp=X,56] Y=1,C=1,X=50,K=1,R=1,S=5",-941185.0,-163323000.0,1,X|X,1
C,119,S,5,Y,222,C,1,R,6,X,108,K,1,X,54,C,1,Y,1,S,1,K,1,R,1,X,50,"L1:[sp=C,119] S=5,Y=222,C=1,R=6,X=108,K=1 || L2:[sp=X,54] C=1,Y=1,S=1,K=1,R=1,X=50",-941569.0,-163323000.0,1,C|X,1
X,119,X,217,Y,222,K,1,R,6,C,1,S,3,X,56,Y,1,C,1,X,50,K,1,R,1,S,2,"L1:[sp=X,119] X=217,Y=222,K=1,R=6,C=1,S=3 || L2:[sp=X,56] Y=1,C=1,X=50,K=1,R=1,S=2",-941953.0,-163323000.0,1,X|X,1
C,119,S,1,Y,222,C,1,R,6,X,108,K,1,X,56,C,1,Y,1,S,1,K,1,R,1,X,50,"L1:[sp=C,119] S=1,Y=222,C=1,R=6,X=108,K=1 || L2:[sp=X,56] C=1,Y=1,S=1,K=1,R=1,X=50",-943489.0,-163323000.0,1,C|X,1
Y,119,K,1,R,6,C,3,S,7,Y,222,X,217,X,56,C,1,R,1,K,1,Y,1,X,27,S,1,"L1:[sp=Y,119] K=1,R=6,C=3,S=7,Y=222,X=217 || L2:[sp=X,56] C=1,R=1,K=1,Y=1,X=27,S=1",-1016321.0,-163323000.0,1,Y|X,1
X,119,X,223,Y,222,K,1,S,7,C,1,R,6,X,56,Y,1,S,6,X,67,K,1,R,1,C,1,"L1:[sp=X,119] X=223,Y=222,K=1,S=7,C=1,R=6 || L2:[sp=X,56] Y=1,S=6,X=67,K=1,R=1,C=1",-1261057.0,-163323000.0,1,X|X,1
K,119,K,1,Y,222,C,1,R,6,X,23,S,7,X,56,C,1,Y,1,X,20,K,1,R,1,S,6,"L1:[sp=K,119] K=1,Y=222,C=1,R=6,X=23,S=7 || L2:[sp=X,56] C=1,Y=1,X=20,K=1,R=1,S=6",-1294921.0,-163323000.0,1,K|X,1
K,119,S,1,C,1,Y,222,R,6,X,136,K,1,X,56,C,1,Y,1,S,1,K,1,R,1,X,123,"L1:[sp=K,119] S=1,C=1,Y=222,R=6,X=136,K=1 || L2:[sp=X,56] C=1,Y=1,S=1,K=1,R=1,X=123",-1592977.0,-163323000.0,1,K|X,1
K,119,S,7,Y,222,C,1,R,5,X,199,K,55,X,56,C,1,Y,1,S,6,K,1,R,1,X,50,"L1:[sp=K,119] S=7,Y=222,C=1,R=5,X=199,K=55 || L2:[sp=X,56] C=1,Y=1,S=6,K=1,R=1,X=50",-1617013.0,-163323000.0,1,K|X,1
X,119,K,1,X,23,S,7,R,6,Y,222,C,1,K,56,Y,1,R,1,X,20,K,1,S,6,C,1,"L1:[sp=X,119] K=1,X=23,S=7,R=6,Y=222,C=1 || L2:[sp=K,56] Y=1,R=1,X=20,K=1,S=6,C=1",-1807873.0,-163323000.0,1,X|K,1
Y,119,S,7,K,43,Y,222,R,6,C,1,X,217,X,56,Y,1,C,1,X,50,K,1,R,1,S,6,"L1:[sp=Y,119] S=7,K=43,Y=222,R=6,C=1,X=217 || L2:[sp=X,56] Y=1,C=1,X=50,K=1,R=1,S=6",-1881625.0,-163323000.0,1,Y|X,1
Y,119,K,1,S,7,X,217,R,6,C,1,Y,222,X,56,Y,1,C,1,X,50,K,1,R,1,S,1,"L1:[sp=Y,119] K=1,S=7,X=217,R=6,C=1,Y=222 || L2:[sp=X,56] Y=1,C=1,X=50,K=1,R=1,S=1",-1882369.0,-163323000.0,1,Y|X,1
Y,119,K,1,S,7,Y,222,R,6,C,1,X,217,X,56,Y,1,C,1,X,50,K,1,R,1,S,6,"L1:[sp=Y,119] K=1,S=7,Y=222,R=6,C=1,X=217 || L2:[sp=X,56] Y=1,C=1,X=50,K=1,R=1,S=6",-1882369.0,-163323000.0,1,Y|X,1
Y,119,S,1,Y,222,C,1,R,6,X,160,K,1,X,56,C,1,Y,1,S,1,K,1,R,1,X,50,"L1:[sp=Y,119] S=1,Y=222,C=1,R=6,X=160,K=1 || L2:[sp=X,56] C=1,Y=1,S=1,K=1,R=1,X=50",-1886977.0,-163323000.0,1,Y|X,1
Y,119,S,1,Y,222,C,3,R,6,X,108,K,1,X,56,C,1,Y,1,S,1,K,1,R,1,X,50,"L1:[sp=Y,119] S=1,Y=222,C=3,R=6,X=108,K=1 || L2:[sp=X,56] C=1,Y=1,S=1,K=1,R=1,X=50",-2825089.0,-163323000.0,1,Y|X,1
K,119,Y,84,R,1,S,3,X,38,K,1,C,2,Y,19,C,1,Y,1,S,1,X,38,R,1,K,1,"L1:[sp=K,119] Y=84,R=1,S=3,X=38,K=1,C=2 || L2:[sp=Y,19] C=1,Y=1,S=1,X=38,R=1,K=1",-3094225.0,-163324000.0,1,K|Y,1
K,119,C,2,R,1,S,3,X,38,K,1,Y,84,Y,19,C,1,Y,1,S,1,X,38,R,1,K,1,"L1:[sp=K,119] C=2,R=1,S=3,X=38,K=1,Y=84 || L2:[sp=Y,19] C=1,Y=1,S=1,X=38,R=1,K=1",-3094225.0,-163324000.0,1,K|Y,1
K,119,R,1,X,49,S,3,C,3,K,1,Y,87,Y,19,C,1,R,1,Y,1,K,1,S,1,X,49,"L1:[sp=K,119] R=1,X=49,S=3,C=3,K=1,Y=87 || L2:[sp=Y,19] C=1,R=1,Y=1,K=1,S=1,X=49",-3151849.0,-163324000.0,1,K|Y,1
K,119,R,1,X,49,S,3,C,3,K,1,Y,87,Y,19,C,1,R,1,Y,1,K,1,S,1,X,39,"L1:[sp=K,119] R=1,X=49,S=3,C=3,K=1,Y=87 || L2:[sp=Y,19] C=1,R=1,Y=1,K=1,S=1,X=39",-3304729.0,-163324000.0,1,K|Y,1
K,119,S,2,C,2,R,1,Y,82,X,49,K,1,Y,19,C,1,Y,1,S,1,X,49,R,1,K,1,"L1:[sp=K,119] S=2,C=2,R=1,Y=82,X=49,K=1 || L2:[sp=Y,19] C=1,Y=1,S=1,X=49,R=1,K=1",-3315985.0,-163324000.0,1,K|Y,1
K,119,S,2,C,2,K,1,Y,82,X,49,R,1,Y,19,C,1,Y,1,S,1,X,49,R,1,K,1,"L1:[sp=K,119] S=2,C=2,K=1,Y=82,X=49,R=1 || L2:[sp=Y,19] C=1,Y=1,S=1,X=49,R=1,K=1",-3315985.0,-163324000.0,1,K|Y,1
K,119,C,1,R,1,S,6,X,38,K,1,Y,84,Y,19,C,1,Y,1,S,1,X,38,R,1,K,1,"L1:[sp=K,119] C=1,R=1,S=6,X=38,K=1,Y=84 || L2:[sp=Y,19] C=1,Y=1,S=1,X=38,R=1,K=1",-3369409.0,-163323000.0,1,K|Y,1
K,119,Y,66,R,4,S,3,X,49,K,1,C,2,Y,19,C,1,Y,1,S,1,K,1,R,1,X,49,"L1:[sp=K,119] Y=66,R=4,S=3,X=49,K=1,C=2 || L2:[sp=Y,19] C=1,Y=1,S=1,K=1,R=1,X=49",-3393505.0,-163324000.0,1,K|Y,1
K,119,R,1,X,49,S,3,C,3,K,1,Y,66,Y,19,C,1,R,1,Y,1,K,1,S,1,X,49,"L1:[sp=K,119] R=1,X=49,S=3,C=3,K=1,Y=66 || L2:[sp=Y,19] C=1,R=1,Y=1,K=1,S=1,X=49",-3394945.0,-163324000.0,1,K|Y,1
K,119,R,1,X,49,S,3,C,3,K,1,Y,66,Y,19,C,1,Y,1,R,1,K,1,S,1,X,49,"L1:[sp=K,119] R=1,X=49,S=3,C=3,K=1,Y=66 || L2:[sp=Y,19] C=1,Y=1,R=1,K=1,S=1,X=49",-3394945.0,-163324000.0,1,K|Y,1
K,119,K,1,X,49,C,3,R,1,Y,66,S,3,Y,19,C,1,R,1,Y,1,K,1,X,49,S,1,"L1:[sp=K,119] K=1,X=49,C=3,R=1,Y=66,S=3 || L2:[sp=Y,19] C=1,R=1,Y=1,K=1,X=49,S=1",-3394945.0,-163324000.0,1,K|Y,1
K,119,R,1,X,49,S,3,Y,66,K,1,C,3,Y,19,C,1,Y,1,X,49,K,1,S,1,R,1,"L1:[sp=K,119] R=1,X=49,S=3,Y=66,K=1,C=3 || L2:[sp=Y,19] C=1,Y=1,X=49,K=1,S=1,R=1",-3394945.0,-163324000.0,1,K|Y,1
K,119,S,3,X,49,R,1,C,3,Y,66,K,1,Y,19,R,1,C,1,Y,1,K,1,X,49,S,1,"L1:[sp=K,119] S=3,X=49,R=1,C=3,Y=66,K=1 || L2:[sp=Y,19] R=1,C=1,Y=1,K=1,X=49,S=1",-3394945.0,-163324000.0,1,K|Y,1
K,119,S,3,X,49,Y,66,C,3,R,1,K,1,Y,19,C,2,R,1,S,2,K,1,X,49,Y,1,"L1:[sp=K,119] S=3,X=49,Y=66,C=3,R=1,K=1 || L2:[sp=Y,19] C=2,R=1,S=2,K=1,X=49,Y=1",-3394945.0,-163324000.0,1,K|Y,1
K,119,K,1,X,49,C,3,R,1,Y,66,S,3,Y,19,X,49,R,1,Y,1,S,1,C,1,K,1,"L1:[sp=K,119] K=1,X=49,C=3,R=1,Y=66,S=3 || L2:[sp=Y,19] X=49,R=1,Y=1,S=1,C=1,K=1",-3394945.0,-163324000.0,1,K|Y,1
K,119,S,3,X,49,R,1,C,3,Y,66,K,1,Y,19,X,49,C,2,Y,1,K,1,R,1,S,1,"L1:[sp=K,119] S=3,X=49,R=1,C=3,Y=66,K=1 || L2:[sp=Y,19] X=49,C=2,Y=1,K=1,R=1,S=1",-3394945.0,-163324000.0,1,K|Y,1
K,119,Y,66,X,49,C,3,R,1,K,1,S,3,Y,19,X,49,R,1,Y,1,S,1,C,1,K,1,"L1:[sp=K,119] Y=66,X=49,C=3,R=1,K=1,S=3 || L2:[sp=Y,19] X=49,R=1,Y=1,S=1,C=1,K=1",-3394945.0,-163324000.0,1,K|Y,1
K,119,K,1,X,49,C,3,R,1,Y,66,S,3,Y,19,Y,1,R,1,X,49,S,1,C,1,K,1,"L1:[sp=K,119] K=1,X=49,C=3,R=1,Y=66,S=3 || L2:[sp=Y,19] Y=1,R=1,X=49,S=1,C=1,K=1",-3394945.0,-163324000.0,1,K|Y,1
K,119,S,3,X,49,C,3,R,1,Y,66,K,1,Y,19,X,49,C,2,Y,1,K,1,R,1,S,1,"L1:[sp=K,119] S=3,X=49,C=3,R=1,Y=66,K=1 || L2:[sp=Y,19] X=49,C=2,Y=1,K=1,R=1,S=1",-3394945.0,-163324000.0,1,K|Y,1
