L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
Y,350,X,222,R,7,S,7,K,11,C,3,Y,1,Y,1,R,7,K,1,C,1,S,7,X,1,Y,1,"L1:[sp=Y,350] X=222,R=7,S=7,K=11,C=3,Y=1 || L2:[sp=Y,1] R=7,K=1,C=1,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,X,222,R,7,S,7,K,11,C,3,Y,1,Y,1,R,7,K,9,C,1,S,7,X,1,Y,1,"L1:[sp=Y,350] X=222,R=7,S=7,K=11,C=3,Y=1 || L2:[sp=Y,1] R=7,K=9,C=1,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,X,222,R,7,S,7,K,11,C,3,Y,1,Y,1,R,7,K,9,C,3,S,7,X,1,Y,1,"L1:[sp=Y,350] X=222,R=7,S=7,K=11,C=3,Y=1 || L2:[sp=Y,1] R=7,K=9,C=3,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,S,7,R,7,X,222,K,11,C,3,Y,1,Y,1,C,2,K,1,R,7,S,7,X,1,Y,1,"L1:[sp=Y,350] S=7,R=7,X=222,K=11,C=3,Y=1 || L2:[sp=Y,1] C=2,K=1,R=7,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,X,222,R,7,S,7,C,3,K,11,Y,1,Y,1,R,7,K,1,C,2,S,7,X,1,Y,1,"L1:[sp=Y,350] X=222,R=7,S=7,C=3,K=11,Y=1 || L2:[sp=Y,1] R=7,K=1,C=2,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,S,7,R,7,X,222,K,11,C,3,Y,1,Y,1,R,7,K,1,C,2,S,7,X,1,Y,1,"L1:[sp=Y,350] S=7,R=7,X=222,K=11,C=3,Y=1 || L2:[sp=Y,1] R=7,K=1,C=2,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,S,7,R,7,X,222,K,11,C,3,Y,1,Y,1,R,7,K,1,C,3,S,7,X,1,Y,1,"L1:[sp=Y,350] S=7,R=7,X=222,K=11,C=3,Y=1 || L2:[sp=Y,1] R=7,K=1,C=3,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,S,7,C,3,X,222,K,11,R,7,Y,1,Y,1,R,7,K,1,C,3,S,7,X,1,Y,1,"L1:[sp=Y,350] S=7,C=3,X=222,K=11,R=7,Y=1 || L2:[sp=Y,1] R=7,K=1,C=3,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,R,7,S,7,X,222,K,11,C,3,Y,1,Y,1,R,7,K,1,C,3,S,7,X,1,Y,1,"L1:[sp=Y,350] R=7,S=7,X=222,K=11,C=3,Y=1 || L2:[sp=Y,1] R=7,K=1,C=3,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,S,7,R,7,X,222,K,11,C,3,Y,1,Y,1,R,7,K,1,S,7,C,3,Y,1,X,1,"L1:[sp=Y,350] S=7,R=7,X=222,K=11,C=3,Y=1 || L2:[sp=Y,1] R=7,K=1,S=7,C=3,Y=1,X=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,S,7,R,7,X,222,K,11,C,3,Y,1,Y,1,R,7,K,1,C,3,S,7,Y,1,X,1,"L1:[sp=Y,350] S=7,R=7,X=222,K=11,C=3,Y=1 || L2:[sp=Y,1] R=7,K=1,C=3,S=7,Y=1,X=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,X,222,R,7,S,7,K,11,C,3,Y,1,Y,1,S,7,K,1,C,2,R,7,X,1,Y,1,"L1:[sp=Y,350] X=222,R=7,S=7,K=11,C=3,Y=1 || L2:[sp=Y,1] S=7,K=1,C=2,R=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,S,7,Y,1,X,222,K,11,R,7,C,3,Y,1,S,7,K,1,C,3,R,7,X,1,Y,1,"L1:[sp=Y,350] S=7,Y=1,X=222,K=11,R=7,C=3 || L2:[sp=Y,1] S=7,K=1,C=3,R=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,S,7,R,7,X,222,Y,222,C,3,K,11,Y,1,R,7,K,1,S,7,C,3,Y,1,X,1,"L1:[sp=Y,350] S=7,R=7,X=222,Y=222,C=3,K=11 || L2:[sp=Y,1] R=7,K=1,S=7,C=3,Y=1,X=1",-9415.0,-730.5360000000001,1,Y|Y,1
Y,350,X,222,S,7,R,7,K,11,C,3,Y,1,Y,1,S,7,K,1,C,2,R,7,X,1,Y,1,"L1:[sp=Y,350] X=222,S=7,R=7,K=11,C=3,Y=1 || L2:[sp=Y,1] S=7,K=1,C=2,R=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,S,7,Y,1,X,222,K,11,R,7,C,3,Y,1,S,7,C,3,K,9,R,7,Y,1,X,1,"L1:[sp=Y,350] S=7,Y=1,X=222,K=11,R=7,C=3 || L2:[sp=Y,1] S=7,C=3,K=9,R=7,Y=1,X=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,S,7,C,3,X,222,K,11,R,7,Y,1,Y,1,R,7,K,2,C,3,S,7,X,1,Y,1,"L1:[sp=Y,350] S=7,C=3,X=222,K=11,R=7,Y=1 || L2:[sp=Y,1] R=7,K=2,C=3,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,S,7,Y,1,K,11,X,222,R,7,C,3,Y,1,S,7,C,3,K,1,R,7,Y,1,X,1,"L1:[sp=Y,350] S=7,Y=1,K=11,X=222,R=7,C=3 || L2:[sp=Y,1] S=7,C=3,K=1,R=7,Y=1,X=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,C,3,S,7,X,222,K,11,R,7,Y,1,C,1,R,7,K,2,C,2,S,7,X,1,Y,1,"L1:[sp=Y,350] C=3,S=7,X=222,K=11,R=7,Y=1 || L2:[sp=C,1] R=7,K=2,C=2,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|C,1
Y,350,S,7,K,11,X,222,C,3,R,7,Y,1,Y,1,R,7,K,2,C,3,S,7,X,1,Y,1,"L1:[sp=Y,350] S=7,K=11,X=222,C=3,R=7,Y=1 || L2:[sp=Y,1] R=7,K=2,C=3,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,S,7,C,3,X,222,K,11,R,7,Y,1,C,3,R,7,K,2,C,3,S,7,X,1,Y,1,"L1:[sp=Y,350] S=7,C=3,X=222,K=11,R=7,Y=1 || L2:[sp=C,3] R=7,K=2,C=3,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|C,1
Y,350,C,3,S,7,X,222,K,11,R,7,Y,1,C,1,R,7,K,2,C,1,S,7,X,1,Y,1,"L1:[sp=Y,350] C=3,S=7,X=222,K=11,R=7,Y=1 || L2:[sp=C,1] R=7,K=2,C=1,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|C,1
Y,350,S,7,C,3,X,222,K,11,R,7,Y,1,X,3,R,7,K,2,C,3,X,1,S,7,Y,1,"L1:[sp=Y,350] S=7,C=3,X=222,K=11,R=7,Y=1 || L2:[sp=X,3] R=7,K=2,C=3,X=1,S=7,Y=1",-9415.0,-526.4169999999999,1,Y|X,1
Y,350,Y,1,K,11,X,222,C,3,R,7,S,7,Y,1,R,7,K,2,C,3,S,7,X,1,Y,1,"L1:[sp=Y,350] Y=1,K=11,X=222,C=3,R=7,S=7 || L2:[sp=Y,1] R=7,K=2,C=3,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,S,7,Y,1,R,7,K,11,X,222,C,3,Y,1,R,7,K,1,C,2,S,7,X,1,Y,1,"L1:[sp=Y,350] S=7,Y=1,R=7,K=11,X=222,C=3 || L2:[sp=Y,1] R=7,K=1,C=2,S=7,X=1,Y=1",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,S,7,C,3,X,222,K,11,R,7,Y,1,X,3,S,7,K,2,C,3,X,1,R,7,Y,1,"L1:[sp=Y,350] S=7,C=3,X=222,K=11,R=7,Y=1 || L2:[sp=X,3] S=7,K=2,C=3,X=1,R=7,Y=1",-9415.0,-526.4169999999999,1,Y|X,1
Y,350,S,7,Y,1,R,7,K,11,X,222,C,3,Y,1,R,7,K,1,Y,1,S,7,X,1,C,2,"L1:[sp=Y,350] S=7,Y=1,R=7,K=11,X=222,C=3 || L2:[sp=Y,1] R=7,K=1,Y=1,S=7,X=1,C=2",-9415.0,-526.4169999999999,1,Y|Y,1
Y,350,R,7,S,7,X,222,K,11,C,3,Y,221,Y,17,R,7,X,1,K,1,S,7,C,2,Y,1,"L1:[sp=Y,350] R=7,S=7,X=222,K=11,C=3,Y=221 || L2:[sp=Y,17] R=7,X=1,K=1,S=7,C=2,Y=1",-9415.0,-729.466,1,Y|Y,1
Y,350,K,5,S,7,X,222,C,3,R,7,Y,1,K,1,R,7,K,2,C,1,S,7,X,1,Y,1,"L1:[sp=Y,350] K=5,S=7,X=222,C=3,R=7,Y=1 || L2:[sp=K,1] R=7,K=2,C=1,S=7,X=1,Y=1",-9422.0,-525.788,1,Y|K,1
Y,350,R,7,C,3,X,222,Y,1,K,3,S,7,K,1,R,7,Y,1,S,7,C,2,K,1,X,1,"L1:[sp=Y,350] R=7,C=3,X=222,Y=1,K=3,S=7 || L2:[sp=K,1] R=7,Y=1,S=7,C=2,K=1,X=1",-9431.0,-526.4169999999999,1,Y|K,1
Y,350,R,7,C,3,X,222,Y,1,K,3,S,7,K,1,R,7,Y,1,S,7,C,2,K,2,X,1,"L1:[sp=Y,350] R=7,C=3,X=222,Y=1,K=3,S=7 || L2:[sp=K,1] R=7,Y=1,S=7,C=2,K=2,X=1",-9431.0,-526.4169999999999,1,Y|K,1
Y,350,X,222,R,7,S,7,K,3,C,3,Y,1,Y,1,R,7,K,1,C,2,S,7,X,1,Y,1,"L1:[sp=Y,350] X=222,R=7,S=7,K=3,C=3,Y=1 || L2:[sp=Y,1] R=7,K=1,C=2,S=7,X=1,Y=1",-9431.0,-526.4169999999999,1,Y|Y,1
Y,350,Y,1,R,7,S,7,K,3,C,3,X,222,Y,1,R,7,K,1,X,1,S,7,C,2,Y,1,"L1:[sp=Y,350] Y=1,R=7,S=7,K=3,C=3,X=222 || L2:[sp=Y,1] R=7,K=1,X=1,S=7,C=2,Y=1",-9431.0,-526.4169999999999,1,Y|Y,1
Y,350,R,7,C,3,X,222,Y,1,K,3,S,7,Y,1,R,7,Y,1,S,7,C,2,K,1,X,1,"L1:[sp=Y,350] R=7,C=3,X=222,Y=1,K=3,S=7 || L2:[sp=Y,1] R=7,Y=1,S=7,C=2,K=1,X=1",-9431.0,-526.4169999999999,1,Y|Y,1
Y,350,R,7,C,3,X,222,Y,1,K,3,S,7,K,1,R,7,C,2,S,7,Y,1,K,1,X,1,"L1:[sp=Y,350] R=7,C=3,X=222,Y=1,K=3,S=7 || L2:[sp=K,1] R=7,C=2,S=7,Y=1,K=1,X=1",-9431.0,-526.4169999999999,1,Y|K,1
Y,350,R,7,C,3,X,222,Y,1,K,3,S,7,Y,1,C,2,Y,1,S,7,R,7,K,1,X,1,"L1:[sp=Y,350] R=7,C=3,X=222,Y=1,K=3,S=7 || L2:[sp=Y,1] C=2,Y=1,S=7,R=7,K=1,X=1",-9431.0,-526.4169999999999,1,Y|Y,1
Y,350,X,222,R,7,S,7,K,3,C,3,Y,1,Y,1,R,7,K,1,Y,1,S,7,X,1,C,2,"L1:[sp=Y,350] X=222,R=7,S=7,K=3,C=3,Y=1 || L2:[sp=Y,1] R=7,K=1,Y=1,S=7,X=1,C=2",-9431.0,-526.4169999999999,1,Y|Y,1
Y,350,X,222,Y,1,S,7,K,3,C,3,R,7,K,1,K,1,Y,1,C,2,S,7,X,1,R,7,"L1:[sp=Y,350] X=222,Y=1,S=7,K=3,C=3,R=7 || L2:[sp=K,1] K=1,Y=1,C=2,S=7,X=1,R=7",-9431.0,-526.4169999999999,1,Y|K,1
Y,350,Y,1,R,7,S,7,K,3,C,3,X,222,Y,1,C,2,K,1,X,1,S,7,R,7,Y,1,"L1:[sp=Y,350] Y=1,R=7,S=7,K=3,C=3,X=222 || L2:[sp=Y,1] C=2,K=1,X=1,S=7,R=7,Y=1",-9431.0,-526.4169999999999,1,Y|Y,1
Y,350,X,222,Y,1,S,7,K,3,C,3,R,7,C,1,K,1,Y,1,C,2,S,7,X,1,R,7,"L1:[sp=Y,350] X=222,Y=1,S=7,K=3,C=3,R=7 || L2:[sp=C,1] K=1,Y=1,C=2,S=7,X=1,R=7",-9431.0,-526.4169999999999,1,Y|C,1
Y,350,R,7,C,3,X,222,Y,1,K,3,S,7,K,1,R,7,C,1,S,7,Y,1,K,1,X,217,"L1:[sp=Y,350] R=7,C=3,X=222,Y=1,K=3,S=7 || L2:[sp=K,1] R=7,C=1,S=7,Y=1,K=1,X=217",-9431.0,-526.4169999999999,1,Y|K,1
Y,350,R,7,C,3,X,222,Y,1,K,3,S,7,K,1,R,7,C,3,S,7,Y,1,K,1,X,217,"L1:[sp=Y,350] R=7,C=3,X=222,Y=1,K=3,S=7 || L2:[sp=K,1] R=7,C=3,S=7,Y=1,K=1,X=217",-9431.0,-526.4169999999999,1,Y|K,1
Y,350,X,222,R,7,S,7,K,3,C,3,Y,1,Y,1,R,7,K,2,C,2,S,7,X,1,Y,1,"L1:[sp=Y,350] X=222,R=7,S=7,K=3,C=3,Y=1 || L2:[sp=Y,1] R=7,K=2,C=2,S=7,X=1,Y=1",-9431.0,-526.4169999999999,1,Y|Y,1
Y,350,R,7,C,3,X,222,Y,1,K,3,S,7,K,1,R,7,X,217,S,7,Y,1,K,1,C,3,"L1:[sp=Y,350] R=7,C=3,X=222,Y=1,K=3,S=7 || L2:[sp=K,1] R=7,X=217,S=7,Y=1,K=1,C=3",-9431.0,-526.4169999999999,1,Y|K,1
Y,350,X,222,Y,1,S,7,K,3,C,2,R,7,K,1,R,7,K,1,C,1,S,7,X,1,Y,1,"L1:[sp=Y,350] X=222,Y=1,S=7,K=3,C=2,R=7 || L2:[sp=K,1] R=7,K=1,C=1,S=7,X=1,Y=1",-9453.0,-863.1139999999999,1,Y|K,1
Y,350,X,222,Y,1,S,7,K,3,C,2,R,7,K,1,K,1,R,7,C,1,S,7,X,1,Y,1,"L1:[sp=Y,350] X=222,Y=1,S=7,K=3,C=2,R=7 || L2:[sp=K,1] K=1,R=7,C=1,S=7,X=1,Y=1",-9453.0,-863.1139999999999,1,Y|K,1
Y,350,R,7,C,2,X,222,Y,1,K,3,S,7,K,1,R,7,Y,1,S,7,C,1,K,1,X,1,"L1:[sp=Y,350] R=7,C=2,X=222,Y=1,K=3,S=7 || L2:[sp=K,1] R=7,Y=1,S=7,C=1,K=1,X=1",-9453.0,-292.139,1,Y|K,1
Y,350,R,7,C,2,S,7,Y,1,K,3,X,222,K,1,R,7,Y,1,S,7,C,1,K,1,X,1,"L1:[sp=Y,350] R=7,C=2,S=7,Y=1,K=3,X=222 || L2:[sp=K,1] R=7,Y=1,S=7,C=1,K=1,X=1",-9453.0,-292.139,1,Y|K,1
Y,350,R,7,C,2,S,7,Y,1,K,3,X,222,K,1,X,1,Y,1,S,7,C,1,K,1,R,7,"L1:[sp=Y,350] R=7,C=2,S=7,Y=1,K=3,X=222 || L2:[sp=K,1] X=1,Y=1,S=7,C=1,K=1,R=7",-9453.0,-292.139,1,Y|K,1
Y,350,X,222,S,7,C,3,R,7,K,1,Y,1,K,1,R,7,C,1,S,7,Y,1,X,1,K,1,"L1:[sp=Y,350] X=222,S=7,C=3,R=7,K=1,Y=1 || L2:[sp=K,1] R=7,C=1,S=7,Y=1,X=1,K=1",-9473.0,-525.159,1,Y|K,1
Y,350,X,222,S,7,R,7,C,3,K,1,Y,1,K,1,C,1,R,7,S,7,Y,1,X,1,K,1,"L1:[sp=Y,350] X=222,S=7,R=7,C=3,K=1,Y=1 || L2:[sp=K,1] C=1,R=7,S=7,Y=1,X=1,K=1",-9473.0,-525.159,1,Y|K,1
Y,350,X,222,Y,1,S,7,K,1,C,3,R,7,K,1,R,7,Y,1,S,7,C,2,X,1,K,1,"L1:[sp=Y,350] X=222,Y=1,S=7,K=1,C=3,R=7 || L2:[sp=K,1] R=7,Y=1,S=7,C=2,X=1,K=1",-9473.0,-525.159,1,Y|K,1
Y,350,X,222,Y,1,S,7,R,7,C,1,K,3,C,1,R,7,Y,1,S,7,C,1,X,1,K,1,"L1:[sp=Y,350] X=222,Y=1,S=7,R=7,C=1,K=3 || L2:[sp=C,1] R=7,Y=1,S=7,C=1,X=1,K=1",-9475.0,-48.667,1,Y|C,1
Y,350,X,222,Y,1,S,7,R,7,C,1,K,3,K,1,R,7,Y,1,S,7,C,1,X,1,K,1,"L1:[sp=Y,350] X=222,Y=1,S=7,R=7,C=1,K=3 || L2:[sp=K,1] R=7,Y=1,S=7,C=1,X=1,K=1",-9475.0,-48.667,1,Y|K,1
Y,350,X,222,Y,1,R,7,K,3,C,1,S,7,Y,1,R,7,Y,1,S,7,C,1,X,1,K,1,"L1:[sp=Y,350] X=222,Y=1,R=7,K=3,C=1,S=7 || L2:[sp=Y,1] R=7,Y=1,S=7,C=1,X=1,K=1",-9475.0,-597.3330000000001,1,Y|Y,1
Y,350,X,222,Y,1,S,7,R,7,C,1,K,3,K,1,K,1,Y,1,S,7,C,1,X,1,R,7,"L1:[sp=Y,350] X=222,Y=1,S=7,R=7,C=1,K=3 || L2:[sp=K,1] K=1,Y=1,S=7,C=1,X=1,R=7",-9475.0,-48.667,1,Y|K,1
Y,350,X,222,Y,1,S,7,K,3,C,1,R,7,K,1,R,7,K,2,C,1,S,7,X,1,Y,1,"L1:[sp=Y,350] X=222,Y=1,S=7,K=3,C=1,R=7 || L2:[sp=K,1] R=7,K=2,C=1,S=7,X=1,Y=1",-9475.0,-597.3330000000001,1,Y|K,1
Y,350,S,7,Y,1,X,222,C,1,K,3,R,7,K,1,K,1,R,7,S,7,C,1,Y,1,X,1,"L1:[sp=Y,350] S=7,Y=1,X=222,C=1,K=3,R=7 || L2:[sp=K,1] K=1,R=7,S=7,C=1,Y=1,X=1",-9475.0,-48.667,1,Y|K,1
Y,350,R,7,K,1,C,2,Y,1,X,222,S,7,K,1,R,7,C,1,S,7,Y,1,X,1,K,1,"L1:[sp=Y,350] R=7,K=1,C=2,Y=1,X=222,S=7 || L2:[sp=K,1] R=7,C=1,S=7,Y=1,X=1,K=1",-9537.0,-530.997,1,Y|K,1
Y,350,X,222,R,7,C,2,Y,1,K,1,S,7,K,1,R,7,C,1,S,7,Y,1,X,1,K,1,"L1:[sp=Y,350] X=222,R=7,C=2,Y=1,K=1,S=7 || L2:[sp=K,1] R=7,C=1,S=7,Y=1,X=1,K=1",-9537.0,-290.461,1,Y|K,1
Y,350,X,222,C,2,K,1,Y,1,R,7,S,7,K,1,R,7,C,1,S,7,Y,1,X,1,K,1,"L1:[sp=Y,350] X=222,C=2,K=1,Y=1,R=7,S=7 || L2:[sp=K,1] R=7,C=1,S=7,Y=1,X=1,K=1",-9537.0,-290.461,1,Y|K,1
Y,350,X,222,S,7,C,2,R,7,K,1,Y,1,K,1,R,7,C,1,S,7,Y,1,X,1,K,1,"L1:[sp=Y,350] X=222,S=7,C=2,R=7,K=1,Y=1 || L2:[sp=K,1] R=7,C=1,S=7,Y=1,X=1,K=1",-9537.0,-290.461,1,Y|K,1
Y,350,X,222,R,7,C,2,Y,1,K,1,S,7,K,1,R,7,S,7,C,1,Y,1,X,1,K,1,"L1:[sp=Y,350] X=222,R=7,C=2,Y=1,K=1,S=7 || L2:[sp=K,1] R=7,S=7,C=1,Y=1,X=1,K=1",-9537.0,-290.461,1,Y|K,1
Y,350,X,222,C,2,R,7,Y,1,K,1,S,7,K,1,R,7,C,1,Y,1,S,7,X,1,K,1,"L1:[sp=Y,350] X=222,C=2,R=7,Y=1,K=1,S=7 || L2:[sp=K,1] R=7,C=1,Y=1,S=7,X=1,K=1",-9537.0,-290.461,1,Y|K,1
Y,350,X,222,S,7,C,2,R,7,K,1,Y,1,C,1,R,7,C,1,S,7,Y,1,X,1,K,1,"L1:[sp=Y,350] X=222,S=7,C=2,R=7,K=1,Y=1 || L2:[sp=C,1] R=7,C=1,S=7,Y=1,X=1,K=1",-9537.0,-290.461,1,Y|C,1
Y,350,X,222,R,7,C,2,K,1,Y,1,S,7,K,1,R,7,C,1,S,7,Y,1,X,1,K,1,"L1:[sp=Y,350] X=222,R=7,C=2,K=1,Y=1,S=7 || L2:[sp=K,1] R=7,C=1,S=7,Y=1,X=1,K=1",-9537.0,-290.461,1,Y|K,1
Y,350,X,222,R,7,C,2,Y,1,K,1,S,7,K,1,R,7,S,7,X,1,Y,1,C,1,K,1,"L1:[sp=Y,350] X=222,R=7,C=2,Y=1,K=1,S=7 || L2:[sp=K,1] R=7,S=7,X=1,Y=1,C=1,K=1",-9537.0,-290.461,1,Y|K,1
Y,350,X,222,S,7,C,2,K,1,Y,1,R,7,K,1,R,7,C,1,S,7,Y,1,X,1,K,1,"L1:[sp=Y,350] X=222,S=7,C=2,K=1,Y=1,R=7 || L2:[sp=K,1] R=7,C=1,S=7,Y=1,X=1,K=1",-9537.0,-290.461,1,Y|K,1
