,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,77641.0,98100.864,0.4829315264746292,168.0,420.0,3168.0,47376.0,48545.28,2179.584,"[['Y', 56], ['S', 3], ['Y', 1], ['K', 44], ['R', 4], ['C', 3], ['X', 224], ['X', 1], ['S', 2], ['K', 11], ['C', 2], ['X', 1], ['R', 3], ['Y', 1]]"
