L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
K,4,Y,222,S,4,X,223,R,7,K,1,C,3,C,3,Y,1,C,1,R,7,S,4,K,1,X,1,"L1:[sp=K,4] Y=222,S=4,X=223,R=7,K=1,C=3 || L2:[sp=C,3] Y=1,C=1,R=7,S=4,K=1,X=1",-117.0,-163323000.0,1,K|C,1
K,4,S,6,R,5,K,1,X,223,Y,222,C,3,Y,2,Y,1,X,1,R,1,C,2,S,1,K,1,"L1:[sp=K,4] S=6,R=5,K=1,X=223,Y=222,C=3 || L2:[sp=Y,2] Y=1,X=1,R=1,C=2,S=1,K=1",-152.0,-163323000.0,1,K|Y,1
K,4,K,1,Y,222,S,3,R,4,X,223,C,2,C,2,Y,1,C,1,R,4,S,3,X,1,K,1,"L1:[sp=K,4] K=1,Y=222,S=3,R=4,X=223,C=2 || L2:[sp=C,2] Y=1,C=1,R=4,S=3,X=1,K=1",-157.0,-163323000.0,1,K|C,1
K,4,K,1,R,7,S,4,Y,222,X,223,C,3,C,1,Y,1,R,2,X,1,S,4,K,1,C,2,"L1:[sp=K,4] K=1,R=7,S=4,Y=222,X=223,C=3 || L2:[sp=C,1] Y=1,R=2,X=1,S=4,K=1,C=2",-171.0,-163323000.0,1,K|C,1
K,4,K,1,R,7,S,4,Y,222,X,223,C,3,C,1,Y,1,X,1,R,2,S,4,K,1,C,2,"L1:[sp=K,4] K=1,R=7,S=4,Y=222,X=223,C=3 || L2:[sp=C,1] Y=1,X=1,R=2,S=4,K=1,C=2",-171.0,-163323000.0,1,K|C,1
K,4,K,1,R,7,S,4,Y,222,X,223,C,3,K,1,R,2,Y,1,X,1,S,4,K,1,C,1,"L1:[sp=K,4] K=1,R=7,S=4,Y=222,X=223,C=3 || L2:[sp=K,1] R=2,Y=1,X=1,S=4,K=1,C=1",-171.0,-163323000.0,1,K|K,1
K,4,K,1,R,7,S,4,Y,222,X,223,C,3,C,1,Y,1,C,2,R,2,S,4,K,1,X,1,"L1:[sp=K,4] K=1,R=7,S=4,Y=222,X=223,C=3 || L2:[sp=C,1] Y=1,C=2,R=2,S=4,K=1,X=1",-171.0,-163323000.0,1,K|C,1
K,4,Y,222,S,4,X,223,R,7,K,1,C,3,K,1,Y,1,C,1,R,7,S,4,K,1,X,1,"L1:[sp=K,4] Y=222,S=4,X=223,R=7,K=1,C=3 || L2:[sp=K,1] Y=1,C=1,R=7,S=4,K=1,X=1",-171.0,-163323000.0,1,K|K,1
K,4,R,7,Y,224,X,223,S,4,K,1,C,3,K,1,Y,1,C,1,R,7,S,2,K,1,X,1,"L1:[sp=K,4] R=7,Y=224,X=223,S=4,K=1,C=3 || L2:[sp=K,1] Y=1,C=1,R=7,S=2,K=1,X=1",-171.0,-163323000.0,1,K|K,1
K,4,K,1,R,4,S,5,Y,222,X,223,C,3,C,1,Y,1,R,2,X,1,S,1,K,1,C,1,"L1:[sp=K,4] K=1,R=4,S=5,Y=222,X=223,C=3 || L2:[sp=C,1] Y=1,R=2,X=1,S=1,K=1,C=1",-173.0,-163323000.0,1,K|C,1
