,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,14977.0,57938.176,0.817699197158019,168.0,52.0,6616.0,47376.0,6010.3679999999995,4551.808,"[['Y', 57], ['C', 1], ['S', 6], ['K', 47], ['Y', 1], ['R', 2], ['X', 223], ['K', 3], ['Y', 1], ['K', 6], ['C', 1], ['X', 1], ['R', 2], ['S', 1]]"
