L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
X,575,X,9,C,2,S,3,Y,93,K,57,R,2,Y,74,C,1,X,4,R,1,K,1,Y,1,S,2,"L1:[sp=X,575] X=9,C=2,S=3,Y=93,K=57,R=2 || L2:[sp=Y,74] C=1,X=4,R=1,K=1,Y=1,S=2",-1035169.0,-320998.0,1,X|Y,1
X,575,Y,155,R,2,K,35,C,3,X,21,S,1,Y,125,C,1,R,2,X,1,K,32,Y,2,S,1,"L1:[sp=X,575] Y=155,R=2,K=35,C=3,X=21,S=1 || L2:[sp=Y,125] C=1,R=2,X=1,K=32,Y=2,S=1",-1072737.0,-351449.0,1,X|Y,1
X,575,Y,142,R,2,K,35,C,3,X,21,S,1,Y,125,C,1,R,2,X,1,K,32,Y,2,S,1,"L1:[sp=X,575] Y=142,R=2,K=35,C=3,X=21,S=1 || L2:[sp=Y,125] C=1,R=2,X=1,K=32,Y=2,S=1",-1072737.0,-351300.0,1,X|Y,1
X,575,X,9,C,2,S,6,Y,57,K,57,R,2,Y,74,C,1,X,4,R,1,K,1,Y,1,S,2,"L1:[sp=X,575] X=9,C=2,S=6,Y=57,K=57,R=2 || L2:[sp=Y,74] C=1,X=4,R=1,K=1,Y=1,S=2",-1118465.0,-215384.0,1,X|Y,1
Y,575,S,6,R,5,Y,57,C,3,X,206,K,35,X,125,C,2,R,2,X,1,K,32,Y,2,S,2,"L1:[sp=Y,575] S=6,R=5,Y=57,C=3,X=206,K=35 || L2:[sp=X,125] C=2,R=2,X=1,K=32,Y=2,S=2",-1149137.0,-58718.1,1,Y|X,1
Y,575,S,3,R,5,Y,37,C,3,X,153,K,57,X,125,C,3,R,2,X,1,K,1,Y,27,S,2,"L1:[sp=Y,575] S=3,R=5,Y=37,C=3,X=153,K=57 || L2:[sp=X,125] C=3,R=2,X=1,K=1,Y=27,S=2",-1157209.0,-85978.8,1,Y|X,1
Y,575,S,3,R,5,Y,37,C,2,X,153,K,35,X,125,C,2,R,5,X,1,K,32,Y,27,S,2,"L1:[sp=Y,575] S=3,R=5,Y=37,C=2,X=153,K=35 || L2:[sp=X,125] C=2,R=5,X=1,K=32,Y=27,S=2",-1181089.0,-170417.0,1,Y|X,1
K,575,C,3,X,173,K,9,S,3,R,7,Y,172,Y,125,X,9,K,5,R,2,C,3,S,1,Y,2,"L1:[sp=K,575] C=3,X=173,K=9,S=3,R=7,Y=172 || L2:[sp=Y,125] X=9,K=5,R=2,C=3,S=1,Y=2",-1185421.0,-44020.9,1,K|Y,1
K,575,C,3,X,215,K,9,S,3,R,7,Y,172,Y,125,X,9,K,5,R,2,C,3,S,1,Y,2,"L1:[sp=K,575] C=3,X=215,K=9,S=3,R=7,Y=172 || L2:[sp=Y,125] X=9,K=5,R=2,C=3,S=1,Y=2",-1196005.0,-44769.5,1,K|Y,1
X,575,X,9,C,2,S,6,Y,205,K,14,R,2,Y,74,C,1,Y,1,R,2,X,4,K,9,S,2,"L1:[sp=X,575] X=9,C=2,S=6,Y=205,K=14,R=2 || L2:[sp=Y,74] C=1,Y=1,R=2,X=4,K=9,S=2",-1218369.0,-215699.0,1,X|Y,1
