,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,636901.0,4639052.544,0.06224719320618241,1024.0,3692.0,2542480.0,288768.0,2601058.304,1749226.2399999998,"[['Y', 575], ['S', 3], ['R', 2], ['Y', 37], ['C', 2], ['X', 153], ['K', 35], ['X', 125], ['S', 2], ['R', 1], ['X', 1], ['C', 1], ['Y', 27], ['K', 32]]"
