L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
K,3,S,3,R,6,C,3,K,40,Y,224,X,224,K,40,C,1,R,1,Y,1,S,1,X,1,K,1,"L1:[sp=K,3] S=3,R=6,C=3,K=40,Y=224,X=224 || L2:[sp=K,40] C=1,R=1,Y=1,S=1,X=1,K=1",-154.0,-163323000.0,1,K|K,1
K,3,S,3,R,6,C,3,K,40,Y,224,X,224,K,40,X,1,R,1,Y,1,S,1,C,1,K,1,"L1:[sp=K,3] S=3,R=6,C=3,K=40,Y=224,X=224 || L2:[sp=K,40] X=1,R=1,Y=1,S=1,C=1,K=1",-154.0,-163323000.0,1,K|K,1
K,3,K,40,R,5,C,2,X,223,Y,224,S,3,K,40,C,1,R,1,X,1,S,1,Y,1,K,1,"L1:[sp=K,3] K=40,R=5,C=2,X=223,Y=224,S=3 || L2:[sp=K,40] C=1,R=1,X=1,S=1,Y=1,K=1",-160.0,-163323000.0,1,K|K,1
K,3,K,40,R,6,C,2,X,223,Y,224,S,3,K,40,C,1,X,1,R,1,S,1,Y,1,K,1,"L1:[sp=K,3] K=40,R=6,C=2,X=223,Y=224,S=3 || L2:[sp=K,40] C=1,X=1,R=1,S=1,Y=1,K=1",-160.0,-163323000.0,1,K|K,1
K,3,K,40,R,6,C,2,X,223,Y,224,S,3,K,40,C,1,X,1,S,1,R,1,Y,1,K,1,"L1:[sp=K,3] K=40,R=6,C=2,X=223,Y=224,S=3 || L2:[sp=K,40] C=1,X=1,S=1,R=1,Y=1,K=1",-160.0,-163323000.0,1,K|K,1
K,3,K,40,R,5,C,1,X,223,Y,224,S,3,K,40,C,1,R,1,X,1,S,1,Y,1,K,1,"L1:[sp=K,3] K=40,R=5,C=1,X=223,Y=224,S=3 || L2:[sp=K,40] C=1,R=1,X=1,S=1,Y=1,K=1",-166.0,-163323000.0,1,K|K,1
K,3,S,3,R,6,K,17,C,1,Y,224,X,223,K,40,C,1,R,1,Y,1,S,1,X,1,K,1,"L1:[sp=K,3] S=3,R=6,K=17,C=1,Y=224,X=223 || L2:[sp=K,40] C=1,R=1,Y=1,S=1,X=1,K=1",-166.0,-163323000.0,1,K|K,1
K,3,K,16,R,5,C,1,X,223,Y,224,S,3,K,40,C,1,X,1,K,1,S,1,Y,1,R,1,"L1:[sp=K,3] K=16,R=5,C=1,X=223,Y=224,S=3 || L2:[sp=K,40] C=1,X=1,K=1,S=1,Y=1,R=1",-166.0,-163323000.0,1,K|K,1
K,3,S,3,R,6,C,3,X,224,Y,224,K,40,K,40,C,1,R,2,X,1,S,1,Y,1,K,1,"L1:[sp=K,3] S=3,R=6,C=3,X=224,Y=224,K=40 || L2:[sp=K,40] C=1,R=2,X=1,S=1,Y=1,K=1",-175.0,-163323000.0,1,K|K,1
K,3,S,3,R,4,C,2,X,224,Y,224,K,40,K,40,C,1,R,1,X,1,S,3,Y,1,K,1,"L1:[sp=K,3] S=3,R=4,C=2,X=224,Y=224,K=40 || L2:[sp=K,40] C=1,R=1,X=1,S=3,Y=1,K=1",-202.0,-163323000.0,1,K|K,1
