L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
X,146,X,1,Y,1,K,1,S,1,R,1,C,1,Y,30,X,1,Y,1,K,1,S,1,C,1,R,1,"L1:[sp=X,146] X=1,Y=1,K=1,S=1,R=1,C=1 || L2:[sp=Y,30] X=1,Y=1,K=1,S=1,C=1,R=1",-189665281.0,-163323000.0,1,X|Y,1
C,120,X,1,C,1,R,1,Y,1,K,1,S,1,C,1,S,1,R,1,X,1,Y,1,K,1,C,1,"L1:[sp=C,120] X=1,C=1,R=1,Y=1,K=1,S=1 || L2:[sp=C,1] S=1,R=1,X=1,Y=1,K=1,C=1",-314703873.0,-163323000.0,1,C|C,1
Y,12,C,1,R,6,X,214,S,4,Y,214,K,60,K,55,Y,1,C,1,K,1,X,1,R,1,S,1,"L1:[sp=Y,12] C=1,R=6,X=214,S=4,Y=214,K=60 || L2:[sp=K,55] Y=1,C=1,K=1,X=1,R=1,S=1",-inf,-inf,0,Y|K,1
X,74,S,6,X,34,Y,27,K,63,C,2,R,3,X,33,S,1,K,1,R,1,C,1,Y,1,X,1,"L1:[sp=X,74] S=6,X=34,Y=27,K=63,C=2,R=3 || L2:[sp=X,33] S=1,K=1,R=1,C=1,Y=1,X=1",-inf,-inf,0,X|X,1
C,15,R,5,K,56,X,135,C,3,Y,16,S,1,K,24,X,1,S,1,C,1,K,1,R,1,Y,1,"L1:[sp=C,15] R=5,K=56,X=135,C=3,Y=16,S=1 || L2:[sp=K,24] X=1,S=1,C=1,K=1,R=1,Y=1",-inf,-inf,0,C|K,1
Y,112,X,18,C,3,Y,1,K,33,R,6,S,4,K,3,C,1,X,1,K,1,R,1,S,1,Y,1,"L1:[sp=Y,112] X=18,C=3,Y=1,K=33,R=6,S=4 || L2:[sp=K,3] C=1,X=1,K=1,R=1,S=1,Y=1",-inf,-inf,0,Y|K,1
K,111,R,7,Y,2,K,7,S,6,X,69,C,2,X,64,C,1,K,1,S,1,X,1,R,1,Y,1,"L1:[sp=K,111] R=7,Y=2,K=7,S=6,X=69,C=2 || L2:[sp=X,64] C=1,K=1,S=1,X=1,R=1,Y=1",-26030073.0,-163323000.0,1,K|X,1
K,68,S,2,Y,133,R,3,C,2,K,55,X,159,K,8,Y,1,C,1,R,1,S,1,X,1,K,1,"L1:[sp=K,68] S=2,Y=133,R=3,C=2,K=55,X=159 || L2:[sp=K,8] Y=1,C=1,R=1,S=1,X=1,K=1",-inf,-inf,0,K|K,1
X,116,S,6,Y,108,K,18,C,2,R,2,X,97,X,51,R,1,Y,1,X,1,C,1,S,1,K,1,"L1:[sp=X,116] S=6,Y=108,K=18,C=2,R=2,X=97 || L2:[sp=X,51] R=1,Y=1,X=1,C=1,S=1,K=1",-inf,-inf,0,X|X,1
Y,167,R,7,Y,196,C,2,K,36,X,182,S,2,K,15,C,1,Y,1,S,1,R,1,K,1,X,1,"L1:[sp=Y,167] R=7,Y=196,C=2,K=36,X=182,S=2 || L2:[sp=K,15] C=1,Y=1,S=1,R=1,K=1,X=1",-inf,-inf,0,Y|K,1
C,125,Y,44,X,98,K,20,R,5,C,1,S,3,Y,11,S,1,Y,1,R,1,K,1,C,1,X,1,"L1:[sp=C,125] Y=44,X=98,K=20,R=5,C=1,S=3 || L2:[sp=Y,11] S=1,Y=1,R=1,K=1,C=1,X=1",-inf,-inf,0,C|Y,1
X,77,R,2,X,94,C,2,Y,111,K,4,S,7,C,2,R,1,K,1,C,1,S,1,Y,1,X,1,"L1:[sp=X,77] R=2,X=94,C=2,Y=111,K=4,S=7 || L2:[sp=C,2] R=1,K=1,C=1,S=1,Y=1,X=1",-inf,-inf,0,X|C,1
Y,155,Y,24,X,126,C,1,S,1,K,62,R,6,C,1,C,1,K,1,Y,1,X,1,S,1,R,1,"L1:[sp=Y,155] Y=24,X=126,C=1,S=1,K=62,R=6 || L2:[sp=C,1] C=1,K=1,Y=1,X=1,S=1,R=1",-inf,-inf,0,Y|C,1
Y,126,Y,9,R,1,K,27,S,3,X,158,C,2,X,9,X,1,R,1,K,1,Y,1,S,1,C,1,"L1:[sp=Y,126] Y=9,R=1,K=27,S=3,X=158,C=2 || L2:[sp=X,9] X=1,R=1,K=1,Y=1,S=1,C=1",-inf,-inf,0,Y|X,1
Y,163,R,6,K,10,X,123,C,1,Y,222,S,5,K,9,X,1,S,1,C,1,R,1,K,1,Y,1,"L1:[sp=Y,163] R=6,K=10,X=123,C=1,Y=222,S=5 || L2:[sp=K,9] X=1,S=1,C=1,R=1,K=1,Y=1",-871585.0,-163323000.0,1,Y|K,1
C,38,X,6,R,5,K,41,C,1,S,6,Y,156,K,34,R,1,C,1,Y,1,K,1,X,1,S,1,"L1:[sp=C,38] X=6,R=5,K=41,C=1,S=6,Y=156 || L2:[sp=K,34] R=1,C=1,Y=1,K=1,X=1,S=1",-13541057.0,-163324000.0,1,C|K,1
C,20,S,7,X,135,R,7,K,42,C,1,Y,68,X,67,S,1,C,1,R,1,X,1,K,1,Y,1,"L1:[sp=C,20] S=7,X=135,R=7,K=42,C=1,Y=68 || L2:[sp=X,67] S=1,C=1,R=1,X=1,K=1,Y=1",-inf,-inf,0,C|X,1
X,73,C,3,Y,56,K,45,R,2,X,12,S,4,C,2,S,1,C,1,R,1,Y,1,X,1,K,1,"L1:[sp=X,73] C=3,Y=56,K=45,R=2,X=12,S=4 || L2:[sp=C,2] S=1,C=1,R=1,Y=1,X=1,K=1",-inf,-inf,0,X|C,1
K,163,X,157,K,32,Y,110,S,5,R,3,C,2,X,28,S,1,Y,1,R,1,C,1,K,1,X,1,"L1:[sp=K,163] X=157,K=32,Y=110,S=5,R=3,C=2 || L2:[sp=X,28] S=1,Y=1,R=1,C=1,K=1,X=1",-inf,-inf,0,K|X,1
Y,140,K,33,S,5,C,3,R,7,Y,221,X,36,K,22,Y,1,C,1,R,1,S,1,K,1,X,1,"L1:[sp=Y,140] K=33,S=5,C=3,R=7,Y=221,X=36 || L2:[sp=K,22] Y=1,C=1,R=1,S=1,K=1,X=1",-437501.0,-163323000.0,1,Y|K,1
Y,140,K,33,S,5,C,3,R,7,Y,221,X,36,K,22,Y,1,C,1,R,1,S,1,K,1,X,1,"L1:[sp=Y,140] K=33,S=5,C=3,R=7,Y=221,X=36 || L2:[sp=K,22] Y=1,C=1,R=1,S=1,K=1,X=1",-437501.0,-163323000.0,1,Y|K,1
C,38,X,6,R,5,K,41,C,1,S,4,Y,156,K,34,R,1,K,1,Y,1,C,1,X,1,S,1,"L1:[sp=C,38] X=6,R=5,K=41,C=1,S=4,Y=156 || L2:[sp=K,34] R=1,K=1,Y=1,C=1,X=1,S=1",-11127905.0,-163324000.0,1,C|K,1
K,163,R,6,K,10,X,123,C,1,Y,222,S,5,Y,9,X,1,S,1,C,1,R,1,K,2,Y,1,"L1:[sp=K,163] R=6,K=10,X=123,C=1,Y=222,S=5 || L2:[sp=Y,9] X=1,S=1,C=1,R=1,K=2,Y=1",-335185.0,-163323000.0,1,K|Y,1
K,111,R,7,Y,2,K,7,S,6,X,69,C,2,X,64,C,1,K,1,S,5,X,1,R,1,Y,2,"L1:[sp=K,111] R=7,Y=2,K=7,S=6,X=69,C=2 || L2:[sp=X,64] C=1,K=1,S=5,X=1,R=1,Y=2",-26030073.0,-163323000.0,1,K|X,1
Y,163,R,6,K,10,X,123,C,3,Y,222,S,5,K,1,C,1,S,1,X,1,R,1,K,1,Y,1,"L1:[sp=Y,163] R=6,K=10,X=123,C=3,Y=222,S=5 || L2:[sp=K,1] C=1,S=1,X=1,R=1,K=1,Y=1",-4290105.0,-163323000.0,1,Y|K,1
X,38,X,6,R,4,K,41,C,1,S,5,Y,156,K,34,R,1,C,1,Y,1,K,1,X,1,S,1,"L1:[sp=X,38] X=6,R=4,K=41,C=1,S=5,Y=156 || L2:[sp=K,34] R=1,C=1,Y=1,K=1,X=1,S=1",-inf,-inf,0,X|K,1
Y,163,R,5,K,10,X,197,C,1,Y,222,S,6,K,9,X,1,S,1,C,1,R,1,K,1,Y,1,"L1:[sp=Y,163] R=5,K=10,X=197,C=1,Y=222,S=6 || L2:[sp=K,9] X=1,S=1,C=1,R=1,K=1,Y=1",-875407.0,-163323000.0,1,Y|K,1
C,38,X,6,R,5,K,41,C,1,S,6,Y,156,K,34,R,1,C,1,Y,1,K,1,X,1,S,1,"L1:[sp=C,38] X=6,R=5,K=41,C=1,S=6,Y=156 || L2:[sp=K,34] R=1,C=1,Y=1,K=1,X=1,S=1",-13541057.0,-163324000.0,1,C|K,1
Y,140,K,33,S,5,C,3,Y,221,R,7,X,36,K,22,Y,1,C,1,R,1,S,1,K,1,X,1,"L1:[sp=Y,140] K=33,S=5,C=3,Y=221,R=7,X=36 || L2:[sp=K,22] Y=1,C=1,R=1,S=1,K=1,X=1",-437501.0,-163323000.0,1,Y|K,1
C,120,X,1,C,1,R,7,Y,20,K,11,S,5,C,1,S,1,R,1,X,1,Y,1,K,1,C,1,"L1:[sp=C,120] X=1,C=1,R=7,Y=20,K=11,S=5 || L2:[sp=C,1] S=1,R=1,X=1,Y=1,K=1,C=1",-979715441.0,-163323000.0,1,C|C,1
K,140,K,33,S,1,C,3,R,1,Y,221,X,36,K,22,Y,1,C,1,R,1,S,1,K,1,X,1,"L1:[sp=K,140] K=33,S=1,C=3,R=1,Y=221,X=36 || L2:[sp=K,22] Y=1,C=1,R=1,S=1,K=1,X=1",-inf,-inf,0,K|K,1
X,146,X,69,Y,1,K,1,S,6,R,7,C,1,Y,30,X,1,R,1,K,1,S,1,C,1,Y,1,"L1:[sp=X,146] X=69,Y=1,K=1,S=6,R=7,C=1 || L2:[sp=Y,30] X=1,R=1,K=1,S=1,C=1,Y=1",-151853569.0,-163323000.0,1,X|Y,1
K,111,R,1,Y,2,K,7,S,1,X,1,C,1,X,64,C,1,K,6,S,1,X,1,R,1,Y,1,"L1:[sp=K,111] R=1,Y=2,K=7,S=1,X=1,C=1 || L2:[sp=X,64] C=1,K=6,S=1,X=1,R=1,Y=1",-232339969.0,-163323000.0,1,K|X,1
Y,140,K,33,S,1,C,3,R,1,Y,221,X,1,K,22,Y,48,C,1,R,1,S,1,K,1,X,1,"L1:[sp=Y,140] K=33,S=1,C=3,R=1,Y=221,X=1 || L2:[sp=K,22] Y=48,C=1,R=1,S=1,K=1,X=1",-29130305.0,-163323000.0,1,Y|K,1
C,120,Y,1,C,1,R,7,X,36,K,8,S,5,C,1,S,1,R,1,X,1,Y,1,K,1,C,1,"L1:[sp=C,120] Y=1,C=1,R=7,X=36,K=8,S=5 || L2:[sp=C,1] S=1,R=1,X=1,Y=1,K=1,C=1",-1186837345.0,-163323000.0,1,C|C,1
Y,146,X,1,Y,1,K,1,S,6,R,1,C,2,X,30,X,1,Y,1,K,1,S,1,C,1,R,1,"L1:[sp=Y,146] X=1,Y=1,K=1,S=6,R=1,C=2 || L2:[sp=X,30] X=1,Y=1,K=1,S=1,C=1,R=1",-110376001.0,-163323000.0,1,Y|X,1
C,38,X,6,R,2,K,41,C,1,S,1,Y,156,K,34,R,1,C,1,Y,1,K,1,X,1,S,1,"L1:[sp=C,38] X=6,R=2,K=41,C=1,S=1,Y=156 || L2:[sp=K,34] R=1,C=1,Y=1,K=1,X=1,S=1",-7413057.0,-163323000.0,1,C|K,1
X,140,K,33,S,5,C,3,R,7,Y,221,X,36,K,22,Y,1,C,2,R,1,S,1,K,1,X,1,"L1:[sp=X,140] K=33,S=5,C=3,R=7,Y=221,X=36 || L2:[sp=K,22] Y=1,C=2,R=1,S=1,K=1,X=1",-inf,-inf,0,X|K,1
X,146,X,193,Y,1,K,1,S,1,R,1,C,1,Y,30,X,1,Y,1,K,1,S,1,C,1,R,1,"L1:[sp=X,146] X=193,Y=1,K=1,S=1,R=1,C=1 || L2:[sp=Y,30] X=1,Y=1,K=1,S=1,C=1,R=1",-408834049.0,-163323000.0,1,X|Y,1
K,111,S,5,Y,2,K,7,R,7,X,69,C,2,X,64,C,1,K,1,S,1,X,1,R,1,Y,1,"L1:[sp=K,111] S=5,Y=2,K=7,R=7,X=69,C=2 || L2:[sp=X,64] C=1,K=1,S=1,X=1,R=1,Y=1",-26030073.0,-163323000.0,1,K|X,1
C,146,X,1,Y,1,K,1,S,6,R,1,C,1,Y,30,X,1,Y,1,K,1,S,1,C,1,R,1,"L1:[sp=C,146] X=1,Y=1,K=1,S=6,R=1,C=1 || L2:[sp=Y,30] X=1,Y=1,K=1,S=1,C=1,R=1",-966991873.0,-163323000.0,1,C|Y,1
K,163,R,6,K,10,X,123,C,1,Y,222,S,5,Y,9,X,1,S,1,C,1,R,1,K,2,Y,1,"L1:[sp=K,163] R=6,K=10,X=123,C=1,Y=222,S=5 || L2:[sp=Y,9] X=1,S=1,C=1,R=1,K=2,Y=1",-335185.0,-163323000.0,1,K|Y,1
C,38,X,54,S,5,K,41,R,7,Y,221,C,1,K,34,R,1,C,1,Y,1,K,1,X,1,S,1,"L1:[sp=C,38] X=54,S=5,K=41,R=7,Y=221,C=1 || L2:[sp=K,34] R=1,C=1,Y=1,K=1,X=1,S=1",-inf,-inf,0,C|K,1
C,140,K,33,S,6,C,3,Y,156,R,5,X,6,K,22,Y,1,C,1,R,1,S,1,K,1,X,1,"L1:[sp=C,140] K=33,S=6,C=3,Y=156,R=5,X=6 || L2:[sp=K,22] Y=1,C=1,R=1,S=1,K=1,X=1",-54162449.0,-163323000.0,1,C|K,1
C,38,X,36,R,7,K,41,C,1,S,5,Y,221,K,34,R,1,C,1,Y,1,K,1,X,1,S,2,"L1:[sp=C,38] X=36,R=7,K=41,C=1,S=5,Y=221 || L2:[sp=K,34] R=1,C=1,Y=1,K=1,X=1,S=2",-106310.0,-163323000.0,1,C|K,1
Y,140,K,33,S,6,C,3,Y,156,R,5,X,6,K,22,Y,24,C,1,R,1,S,1,K,1,X,1,"L1:[sp=Y,140] K=33,S=6,C=3,Y=156,R=5,X=6 || L2:[sp=K,22] Y=24,C=1,R=1,S=1,K=1,X=1",-inf,-inf,0,Y|K,1
X,38,X,6,R,5,K,41,C,3,S,6,Y,156,K,34,R,1,K,1,Y,1,C,1,X,1,S,1,"L1:[sp=X,38] X=6,R=5,K=41,C=3,S=6,Y=156 || L2:[sp=K,34] R=1,K=1,Y=1,C=1,X=1,S=1",-inf,-inf,0,X|K,1
Y,163,R,4,K,10,X,197,C,1,Y,222,S,6,K,9,X,1,S,1,K,1,R,1,C,1,Y,1,"L1:[sp=Y,163] R=4,K=10,X=197,C=1,Y=222,S=6 || L2:[sp=K,9] X=1,S=1,K=1,R=1,C=1,Y=1",-875407.0,-163323000.0,1,Y|K,1
Y,163,R,4,K,10,X,6,Y,156,C,3,S,1,K,10,C,1,S,1,X,1,R,1,K,1,Y,1,"L1:[sp=Y,163] R=4,K=10,X=6,Y=156,C=3,S=1 || L2:[sp=K,10] C=1,S=1,X=1,R=1,K=1,Y=1",-36652589.0,-163323000.0,1,Y|K,1
C,38,X,123,R,6,K,41,C,1,S,5,Y,222,K,34,R,1,C,1,Y,1,K,1,X,1,S,1,"L1:[sp=C,38] X=123,R=6,K=41,C=1,S=5,Y=222 || L2:[sp=K,34] R=1,C=1,Y=1,K=1,X=1,S=1",-67049.0,-163323000.0,1,C|K,1
X,163,S,1,K,10,X,6,C,1,Y,156,R,2,K,3,X,1,S,1,C,1,R,1,K,2,Y,1,"L1:[sp=X,163] S=1,K=10,X=6,C=1,Y=156,R=2 || L2:[sp=K,3] X=1,S=1,C=1,R=1,K=2,Y=1",-inf,-inf,0,X|K,1
K,38,X,123,R,6,K,41,C,1,S,5,Y,222,C,34,R,1,C,1,Y,1,K,1,X,1,S,1,"L1:[sp=K,38] X=123,R=6,K=41,C=1,S=5,Y=222 || L2:[sp=C,34] R=1,C=1,Y=1,K=1,X=1,S=1",-2748337.0,-163323000.0,1,K|C,1
Y,163,R,5,K,24,X,6,Y,184,C,1,S,4,K,9,X,1,S,1,Y,1,R,1,K,1,C,1,"L1:[sp=Y,163] R=5,K=24,X=6,Y=184,C=1,S=4 || L2:[sp=K,9] X=1,S=1,Y=1,R=1,K=1,C=1",-73402549.0,-163323000.0,1,Y|K,1
C,38,X,197,R,4,K,41,C,2,S,6,Y,222,K,34,Y,1,K,1,R,1,C,1,X,1,S,1,"L1:[sp=C,38] X=197,R=4,K=41,C=2,S=6,Y=222 || L2:[sp=K,34] Y=1,K=1,R=1,C=1,X=1,S=1",-inf,-inf,0,C|K,1
C,38,X,6,S,5,K,41,C,1,R,2,Y,156,K,34,R,1,C,1,Y,1,K,1,X,1,S,5,"L1:[sp=C,38] X=6,S=5,K=41,C=1,R=2,Y=156 || L2:[sp=K,34] R=1,C=1,Y=1,K=1,X=1,S=5",-10396185.0,-163324000.0,1,C|K,1
Y,140,K,33,S,1,C,3,R,3,Y,221,X,36,K,22,Y,183,C,1,R,1,S,1,K,1,X,1,"L1:[sp=Y,140] K=33,S=1,C=3,R=3,Y=221,X=36 || L2:[sp=K,22] Y=183,C=1,R=1,S=1,K=1,X=1",-inf,-inf,0,Y|K,1
Y,140,K,33,S,5,C,3,R,6,Y,182,X,36,K,22,Y,1,C,1,R,1,S,1,K,1,X,1,"L1:[sp=Y,140] K=33,S=5,C=3,R=6,Y=182,X=36 || L2:[sp=K,22] Y=1,C=1,R=1,S=1,K=1,X=1",-inf,-inf,0,Y|K,1
K,163,R,6,K,10,X,97,C,1,Y,222,S,5,Y,9,X,1,S,1,C,1,R,1,K,2,Y,1,"L1:[sp=K,163] R=6,K=10,X=97,C=1,Y=222,S=5 || L2:[sp=Y,9] X=1,S=1,C=1,R=1,K=2,Y=1",-341077.0,-163323000.0,1,K|Y,1
K,38,X,6,R,5,K,41,C,1,S,6,Y,156,C,34,R,1,C,1,Y,1,K,1,X,6,S,1,"L1:[sp=K,38] X=6,R=5,K=41,C=1,S=6,Y=156 || L2:[sp=C,34] R=1,C=1,Y=1,K=1,X=6,S=1",-inf,-inf,0,K|C,1
K,163,R,6,K,10,X,123,C,1,Y,222,S,5,Y,9,X,1,S,1,C,1,R,1,K,2,Y,1,"L1:[sp=K,163] R=6,K=10,X=123,C=1,Y=222,S=5 || L2:[sp=Y,9] X=1,S=1,C=1,R=1,K=2,Y=1",-335185.0,-163323000.0,1,K|Y,1
X,140,K,33,S,5,X,123,R,6,Y,221,C,3,K,22,Y,1,C,1,R,1,S,1,K,1,X,45,"L1:[sp=X,140] K=33,S=5,X=123,R=6,Y=221,C=3 || L2:[sp=K,22] Y=1,C=1,R=1,S=1,K=1,X=45",-224037.0,-163323000.0,1,X|K,1
Y,163,R,3,K,10,X,36,C,3,Y,70,S,5,K,1,C,1,S,1,X,1,R,1,K,1,Y,1,"L1:[sp=Y,163] R=3,K=10,X=36,C=3,Y=70,S=5 || L2:[sp=K,1] C=1,S=1,X=1,R=1,K=1,Y=1",-inf,-inf,0,Y|K,1
C,38,X,123,R,6,K,41,C,1,S,5,Y,222,K,34,R,1,C,1,Y,1,K,1,X,1,S,1,"L1:[sp=C,38] X=123,R=6,K=41,C=1,S=5,Y=222 || L2:[sp=K,34] R=1,C=1,Y=1,K=1,X=1,S=1",-inf,-inf,0,C|K,1
K,38,X,6,R,2,K,41,C,1,S,5,Y,149,C,34,R,1,C,1,Y,1,K,1,X,1,S,5,"L1:[sp=K,38] X=6,R=2,K=41,C=1,S=5,Y=149 || L2:[sp=C,34] R=1,C=1,Y=1,K=1,X=1,S=5",-inf,-inf,0,K|C,1
K,38,X,123,S,5,K,41,C,1,R,6,Y,17,C,34,R,1,C,1,Y,1,K,1,X,1,S,1,"L1:[sp=K,38] X=123,S=5,K=41,C=1,R=6,Y=17 || L2:[sp=C,34] R=1,C=1,Y=1,K=1,X=1,S=1",-inf,-inf,0,K|C,1
Y,163,R,3,K,36,X,159,C,1,Y,221,S,5,K,9,X,45,S,1,K,1,R,1,C,1,Y,1,"L1:[sp=Y,163] R=3,K=36,X=159,C=1,Y=221,S=5 || L2:[sp=K,9] X=45,S=1,K=1,R=1,C=1,Y=1",-inf,-inf,0,Y|K,1
X,140,K,33,S,6,X,197,R,4,Y,222,C,1,K,3,Y,1,C,1,R,1,S,1,K,1,X,1,"L1:[sp=X,140] K=33,S=6,X=197,R=4,Y=222,C=1 || L2:[sp=K,3] Y=1,C=1,R=1,S=1,K=1,X=1",-1306561.0,-163323000.0,1,X|K,1
K,38,X,123,R,6,K,41,C,1,S,5,Y,222,C,34,R,1,C,1,Y,1,K,1,X,1,S,1,"L1:[sp=K,38] X=123,R=6,K=41,C=1,S=5,Y=222 || L2:[sp=C,34] R=1,C=1,Y=1,K=1,X=1,S=1",-2748337.0,-163323000.0,1,K|C,1
C,38,X,6,S,5,K,41,C,1,R,2,Y,156,Y,3,R,1,C,1,Y,1,K,1,X,1,S,5,"L1:[sp=C,38] X=6,S=5,K=41,C=1,R=2,Y=156 || L2:[sp=Y,3] R=1,C=1,Y=1,K=1,X=1,S=5",-74906785.0,-163324000.0,1,C|Y,1
C,140,K,33,S,5,X,6,R,2,Y,156,C,3,K,22,Y,1,S,5,R,1,C,1,K,1,X,1,"L1:[sp=C,140] K=33,S=5,X=6,R=2,Y=156,C=3 || L2:[sp=K,22] Y=1,S=5,R=1,C=1,K=1,X=1",-41581185.0,-163323000.0,1,C|K,1
C,38,X,123,S,5,C,1,K,41,R,6,Y,221,K,34,R,1,C,1,Y,1,K,1,X,45,S,2,"L1:[sp=C,38] X=123,S=5,C=1,K=41,R=6,Y=221 || L2:[sp=K,34] R=1,C=1,Y=1,K=1,X=45,S=2",-112031.0,-163323000.0,1,C|K,1
Y,163,R,6,K,10,X,123,C,1,Y,222,S,5,Y,9,X,64,Y,1,C,1,R,1,K,2,S,1,"L1:[sp=Y,163] R=6,K=10,X=123,C=1,Y=222,S=5 || L2:[sp=Y,9] X=64,Y=1,C=1,R=1,K=2,S=1",-2389801.0,-163323000.0,1,Y|Y,1
K,38,X,123,R,6,K,41,C,1,S,4,Y,222,C,34,R,1,C,1,Y,1,K,1,X,1,S,1,"L1:[sp=K,38] X=123,R=6,K=41,C=1,S=4,Y=222 || L2:[sp=C,34] R=1,C=1,Y=1,K=1,X=1,S=1",-2736283.0,-163323000.0,1,K|C,1
C,38,X,36,R,6,K,41,C,1,S,5,Y,221,K,34,R,1,C,1,Y,1,K,1,X,1,S,1,"L1:[sp=C,38] X=36,R=6,K=41,C=1,S=5,Y=221 || L2:[sp=K,34] R=1,C=1,Y=1,K=1,X=1,S=1",-inf,-inf,0,C|K,1
K,163,R,2,K,10,X,123,C,1,Y,222,S,5,Y,9,X,1,S,2,C,1,R,1,K,2,Y,1,"L1:[sp=K,163] R=2,K=10,X=123,C=1,Y=222,S=5 || L2:[sp=Y,9] X=1,S=2,C=1,R=1,K=2,Y=1",-inf,-inf,0,K|Y,1
X,163,R,6,K,10,X,123,C,1,Y,222,S,5,Y,9,X,1,C,1,S,1,R,1,K,2,Y,1,"L1:[sp=X,163] R=6,K=10,X=123,C=1,Y=222,S=5 || L2:[sp=Y,9] X=1,C=1,S=1,R=1,K=2,Y=1",-1194901.0,-163323000.0,1,X|Y,1
K,163,R,6,K,10,X,97,C,2,Y,222,S,5,Y,9,X,1,S,1,C,1,R,1,K,2,Y,1,"L1:[sp=K,163] R=6,K=10,X=97,C=2,Y=222,S=5 || L2:[sp=Y,9] X=1,S=1,C=1,R=1,K=2,Y=1",-341065.0,-163323000.0,1,K|Y,1
Y,163,R,4,K,10,X,97,C,3,Y,222,S,5,K,9,X,1,S,1,K,1,R,1,C,1,Y,1,"L1:[sp=Y,163] R=4,K=10,X=97,C=3,Y=222,S=5 || L2:[sp=K,9] X=1,S=1,K=1,R=1,C=1,Y=1",-886789.0,-163323000.0,1,Y|K,1
K,163,R,4,K,10,X,197,S,6,Y,222,C,1,Y,9,X,1,S,1,C,1,R,1,K,2,Y,1,"L1:[sp=K,163] R=4,K=10,X=197,S=6,Y=222,C=1 || L2:[sp=Y,9] X=1,S=1,C=1,R=1,K=2,Y=1",-336655.0,-163323000.0,1,K|Y,1
K,38,X,123,R,6,K,41,C,1,S,5,Y,222,C,34,R,1,C,1,Y,1,K,1,X,48,S,1,"L1:[sp=K,38] X=123,R=6,K=41,C=1,S=5,Y=222 || L2:[sp=C,34] R=1,C=1,Y=1,K=1,X=48,S=1",-3061741.0,-163323000.0,1,K|C,1
K,163,R,6,K,10,X,123,C,1,Y,222,S,5,Y,9,X,1,S,1,C,1,K,2,R,1,Y,41,"L1:[sp=K,163] R=6,K=10,X=123,C=1,Y=222,S=5 || L2:[sp=Y,9] X=1,S=1,C=1,K=2,R=1,Y=41",-13741585.0,-163323000.0,1,K|Y,1
C,38,X,6,Y,156,K,41,C,1,R,2,S,5,K,34,R,1,C,1,Y,1,K,1,X,1,S,5,"L1:[sp=C,38] X=6,Y=156,K=41,C=1,R=2,S=5 || L2:[sp=K,34] R=1,C=1,Y=1,K=1,X=1,S=5",-10396185.0,-163324000.0,1,C|K,1
C,38,X,123,R,6,K,41,C,1,S,5,Y,222,K,34,X,95,C,1,Y,210,K,1,R,1,S,1,"L1:[sp=C,38] X=123,R=6,K=41,C=1,S=5,Y=222 || L2:[sp=K,34] X=95,C=1,Y=210,K=1,R=1,S=1",-inf,-inf,0,C|K,1
C,38,X,123,S,5,C,1,K,41,R,6,Y,221,K,34,R,1,C,1,Y,1,K,1,X,45,S,2,"L1:[sp=C,38] X=123,S=5,C=1,K=41,R=6,Y=221 || L2:[sp=K,34] R=1,C=1,Y=1,K=1,X=45,S=2",-112031.0,-163323000.0,1,C|K,1
Y,163,R,4,K,21,X,97,C,3,Y,123,S,4,K,9,X,1,S,1,Y,1,R,1,C,1,K,1,"L1:[sp=Y,163] R=4,K=21,X=97,C=3,Y=123,S=4 || L2:[sp=K,9] X=1,S=1,Y=1,R=1,C=1,K=1",-inf,-inf,0,Y|K,1
K,38,X,123,R,6,K,41,C,3,S,5,Y,222,C,34,R,1,C,1,Y,1,K,14,X,1,S,1,"L1:[sp=K,38] X=123,R=6,K=41,C=3,S=5,Y=222 || L2:[sp=C,34] R=1,C=1,Y=1,K=14,X=1,S=1",-916113.0,-163323000.0,1,K|C,1
K,38,X,123,R,6,K,41,C,1,S,5,Y,222,C,34,R,1,C,1,Y,1,K,1,X,1,S,1,"L1:[sp=K,38] X=123,R=6,K=41,C=1,S=5,Y=222 || L2:[sp=C,34] R=1,C=1,Y=1,K=1,X=1,S=1",-2748337.0,-163323000.0,1,K|C,1
C,163,R,6,K,10,X,123,C,1,Y,222,S,4,Y,9,C,1,X,1,S,1,R,1,K,2,Y,1,"L1:[sp=C,163] R=6,K=10,X=123,C=1,Y=222,S=4 || L2:[sp=Y,9] C=1,X=1,S=1,R=1,K=2,Y=1",-711929.0,-163323000.0,1,C|Y,1
X,163,C,3,K,10,X,123,R,6,Y,222,S,5,Y,9,X,106,C,1,S,1,K,2,R,1,Y,1,"L1:[sp=X,163] C=3,K=10,X=123,R=6,Y=222,S=5 || L2:[sp=Y,9] X=106,C=1,S=1,K=2,R=1,Y=1",-inf,-inf,0,X|Y,1
