,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,150.0,78941.44,0.6001410665931607,168.0,196.0,12952.0,47376.0,22654.464,8910.975999999999,"[['K', 163], ['K', 6], ['S', 7], ['Y', 222], ['R', 5], ['X', 222], ['C', 3], ['K', 6], ['R', 2], ['S', 7], ['C', 3], ['X', 1], ['Y', 1], ['K', 1]]"
