,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,334573.0,1162236.288,0.2484589433160084,1024.0,426.0,833352.0,288768.0,300122.11199999996,573346.176,"[['Y', 877], ['S', 1], ['Y', 1], ['C', 3], ['X', 124], ['R', 1], ['K', 12], ['K', 4], ['S', 1], ['X', 106], ['R', 1], ['K', 1], ['Y', 1], ['C', 1]]"
