,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,7041.0,50022.048,0.9471023657408029,168.0,18.0,822.0,47376.0,2080.5119999999997,565.536,"[['X', 102], ['X', 13], ['S', 3], ['R', 3], ['Y', 223], ['K', 1], ['C', 3], ['X', 13], ['K', 1], ['R', 3], ['X', 1], ['C', 1], ['Y', 1], ['S', 1]]"
