L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
C,168,C,2,X,37,R,2,Y,61,K,17,S,1,X,1,X,1,C,1,K,1,S,1,Y,1,R,1,"L1:[sp=C,168] C=2,X=37,R=2,Y=61,K=17,S=1 || L2:[sp=X,1] X=1,C=1,K=1,S=1,Y=1,R=1",-318921793.0,-163324000.0,1,C|X,1
C,156,C,1,Y,1,K,1,R,1,X,1,S,4,X,60,Y,1,S,1,K,1,C,1,X,1,R,1,"L1:[sp=C,156] C=1,Y=1,K=1,R=1,X=1,S=4 || L2:[sp=X,60] Y=1,S=1,K=1,C=1,X=1,R=1",-399200257.0,-163323000.0,1,C|X,1
Y,35,Y,27,S,1,C,3,X,13,R,1,K,48,C,1,K,1,R,1,Y,1,S,1,X,1,C,1,"L1:[sp=Y,35] Y=27,S=1,C=3,X=13,R=1,K=48 || L2:[sp=C,1] K=1,R=1,Y=1,S=1,X=1,C=1",-inf,-inf,0,Y|C,1
Y,105,R,2,X,1,K,1,Y,1,S,3,C,1,Y,1,C,1,R,1,X,1,S,1,Y,1,K,1,"L1:[sp=Y,105] R=2,X=1,K=1,Y=1,S=3,C=1 || L2:[sp=Y,1] C=1,R=1,X=1,S=1,Y=1,K=1",-26085889.0,-163323000.0,1,Y|Y,1
X,156,C,1,Y,173,K,1,R,2,X,1,S,4,C,60,Y,1,S,1,K,1,C,1,X,1,R,1,"L1:[sp=X,156] C=1,Y=173,K=1,R=2,X=1,S=4 || L2:[sp=C,60] Y=1,S=1,K=1,C=1,X=1,R=1",-940200193.0,-163323000.0,1,X|C,1
K,168,C,2,X,37,R,5,Y,61,K,17,S,1,C,13,X,1,C,1,K,1,S,1,Y,1,R,1,"L1:[sp=K,168] C=2,X=37,R=5,Y=61,K=17,S=1 || L2:[sp=C,13] X=1,C=1,K=1,S=1,Y=1,R=1",-inf,-inf,0,K|C,1
K,168,C,2,X,37,R,2,Y,61,K,17,S,4,C,13,X,1,C,1,K,1,S,1,Y,1,R,1,"L1:[sp=K,168] C=2,X=37,R=2,Y=61,K=17,S=4 || L2:[sp=C,13] X=1,C=1,K=1,S=1,Y=1,R=1",-inf,-inf,0,K|C,1
Y,105,C,1,X,1,K,1,Y,1,R,1,S,1,C,2,X,1,R,1,C,1,S,1,Y,1,K,1,"L1:[sp=Y,105] C=1,X=1,K=1,Y=1,R=1,S=1 || L2:[sp=C,2] X=1,R=1,C=1,S=1,Y=1,K=1",-12644353.0,-163323000.0,1,Y|C,1
C,156,C,2,Y,191,K,1,R,1,X,1,S,1,X,60,Y,1,S,1,K,1,C,1,X,1,R,1,"L1:[sp=C,156] C=2,Y=191,K=1,R=1,X=1,S=1 || L2:[sp=X,60] Y=1,S=1,K=1,C=1,X=1,R=1",-316108801.0,-163323000.0,1,C|X,1
C,168,C,2,X,37,R,2,Y,61,K,17,S,4,K,13,X,1,C,1,K,1,S,1,Y,1,R,2,"L1:[sp=C,168] C=2,X=37,R=2,Y=61,K=17,S=4 || L2:[sp=K,13] X=1,C=1,K=1,S=1,Y=1,R=2",-41785617.0,-163324000.0,1,C|K,1
Y,105,C,1,X,1,K,1,Y,1,R,1,S,1,C,2,X,1,R,1,C,1,S,1,Y,1,K,1,"L1:[sp=Y,105] C=1,X=1,K=1,Y=1,R=1,S=1 || L2:[sp=C,2] X=1,R=1,C=1,S=1,Y=1,K=1",-12644353.0,-163323000.0,1,Y|C,1
Y,105,R,2,X,1,K,1,Y,1,S,3,C,1,Y,1,C,1,R,1,X,1,S,1,Y,1,K,1,"L1:[sp=Y,105] R=2,X=1,K=1,Y=1,S=3,C=1 || L2:[sp=Y,1] C=1,R=1,X=1,S=1,Y=1,K=1",-inf,-inf,0,Y|Y,1
Y,105,C,3,X,1,K,1,Y,1,R,4,S,1,C,2,X,1,R,1,C,1,S,1,Y,1,K,1,"L1:[sp=Y,105] C=3,X=1,K=1,Y=1,R=4,S=1 || L2:[sp=C,2] X=1,R=1,C=1,S=1,Y=1,K=1",-17461249.0,-163323000.0,1,Y|C,1
Y,105,R,2,X,1,K,1,Y,181,S,4,C,1,Y,1,C,1,R,1,X,1,S,1,Y,1,K,1,"L1:[sp=Y,105] R=2,X=1,K=1,Y=181,S=4,C=1 || L2:[sp=Y,1] C=1,R=1,X=1,S=1,Y=1,K=1",-1513973761.0,-163323000.0,1,Y|Y,1
C,168,C,2,X,37,R,2,Y,5,K,17,S,4,K,13,X,13,C,1,S,1,K,1,Y,1,R,2,"L1:[sp=C,168] C=2,X=37,R=2,Y=5,K=17,S=4 || L2:[sp=K,13] X=13,C=1,S=1,K=1,Y=1,R=2",-inf,-inf,0,C|K,1
K,105,C,1,X,101,K,1,Y,27,R,1,S,1,C,1,X,1,R,1,C,1,S,1,Y,1,K,1,"L1:[sp=K,105] C=1,X=101,K=1,Y=27,R=1,S=1 || L2:[sp=C,1] X=1,R=1,C=1,S=1,Y=1,K=1",-inf,-inf,0,K|C,1
C,105,C,1,X,198,K,1,S,3,R,1,Y,1,Y,2,X,1,R,1,C,1,S,1,Y,1,K,1,"L1:[sp=C,105] C=1,X=198,K=1,S=3,R=1,Y=1 || L2:[sp=Y,2] X=1,R=1,C=1,S=1,Y=1,K=1",-159358977.0,-163323000.0,1,C|Y,1
C,168,C,2,R,1,X,1,Y,82,K,17,S,2,K,13,X,1,C,1,K,1,S,1,Y,1,R,1,"L1:[sp=C,168] C=2,R=1,X=1,Y=82,K=17,S=2 || L2:[sp=K,13] X=1,C=1,K=1,S=1,Y=1,R=1",-68609073.0,-163323000.0,1,C|K,1
Y,105,C,1,X,37,S,4,Y,113,R,5,K,1,X,1,X,1,R,2,C,1,S,1,Y,1,K,1,"L1:[sp=Y,105] C=1,X=37,S=4,Y=113,R=5,K=1 || L2:[sp=X,1] X=1,R=2,C=1,S=1,Y=1,K=1",-260832001.0,-163323000.0,1,Y|X,1
X,168,C,2,X,37,R,2,Y,61,K,17,S,1,C,37,X,1,C,1,K,7,S,1,Y,1,R,1,"L1:[sp=X,168] C=2,X=37,R=2,Y=61,K=17,S=1 || L2:[sp=C,37] X=1,C=1,K=7,S=1,Y=1,R=1",-inf,-inf,0,X|C,1
Y,105,K,1,X,1,S,4,Y,113,R,1,C,2,C,2,X,1,R,1,C,1,S,1,Y,1,K,1,"L1:[sp=Y,105] K=1,X=1,S=4,Y=113,R=1,C=2 || L2:[sp=C,2] X=1,R=1,C=1,S=1,Y=1,K=1",-626918657.0,-163323000.0,1,Y|C,1
C,105,C,1,X,7,K,1,Y,1,R,1,S,2,Y,2,X,1,S,1,C,1,R,1,Y,1,K,1,"L1:[sp=C,105] C=1,X=7,K=1,Y=1,R=1,S=2 || L2:[sp=Y,2] X=1,S=1,C=1,R=1,Y=1,K=1",-191973377.0,-163323000.0,1,C|Y,1
C,105,C,1,X,198,K,1,Y,27,R,1,S,1,Y,2,X,1,R,1,C,1,S,1,Y,1,K,1,"L1:[sp=C,105] C=1,X=198,K=1,Y=27,R=1,S=1 || L2:[sp=Y,2] X=1,R=1,C=1,S=1,Y=1,K=1",-81542273.0,-163323000.0,1,C|Y,1
Y,105,C,1,X,1,K,1,Y,1,R,1,S,1,C,2,X,1,R,1,C,1,S,1,Y,1,K,1,"L1:[sp=Y,105] C=1,X=1,K=1,Y=1,R=1,S=1 || L2:[sp=C,2] X=1,R=1,C=1,S=1,Y=1,K=1",-12644353.0,-163323000.0,1,Y|C,1
Y,105,C,1,X,1,S,1,Y,113,R,1,K,1,K,1,S,1,R,1,C,1,X,1,Y,1,K,1,"L1:[sp=Y,105] C=1,X=1,S=1,Y=113,R=1,K=1 || L2:[sp=K,1] S=1,R=1,C=1,X=1,Y=1,K=1",-inf,-inf,0,Y|K,1
K,105,C,1,X,7,K,1,Y,1,R,1,S,1,C,1,X,1,S,1,C,1,R,1,Y,1,K,1,"L1:[sp=K,105] C=1,X=7,K=1,Y=1,R=1,S=1 || L2:[sp=C,1] X=1,S=1,C=1,R=1,Y=1,K=1",-8429569.0,-163323000.0,1,K|C,1
C,105,C,1,X,198,K,1,Y,27,R,1,S,3,Y,2,X,1,R,1,C,1,S,1,Y,1,K,1,"L1:[sp=C,105] C=1,X=198,K=1,Y=27,R=1,S=3 || L2:[sp=Y,2] X=1,R=1,C=1,S=1,Y=1,K=1",-82237569.0,-163323000.0,1,C|Y,1
C,168,C,1,X,37,R,2,Y,61,K,17,S,4,K,13,X,1,C,1,K,1,S,1,Y,1,R,1,"L1:[sp=C,168] C=1,X=37,R=2,Y=61,K=17,S=4 || L2:[sp=K,13] X=1,C=1,K=1,S=1,Y=1,R=1",-18609548.0,-163324000.0,1,C|K,1
C,168,X,37,C,2,R,2,Y,61,K,17,S,3,X,37,X,1,C,1,K,12,S,1,Y,1,R,2,"L1:[sp=C,168] X=37,C=2,R=2,Y=61,K=17,S=3 || L2:[sp=X,37] X=1,C=1,K=12,S=1,Y=1,R=2",-20381569.0,-163324000.0,1,C|X,1
Y,168,C,2,X,1,R,2,Y,1,K,17,S,3,K,13,X,1,C,1,K,1,S,3,Y,1,R,1,"L1:[sp=Y,168] C=2,X=1,R=2,Y=1,K=17,S=3 || L2:[sp=K,13] X=1,C=1,K=1,S=3,Y=1,R=1",-11565757.0,-163323000.0,1,Y|K,1
Y,105,R,2,X,37,K,1,Y,61,S,4,C,1,Y,1,C,1,R,2,K,1,S,1,Y,1,X,1,"L1:[sp=Y,105] R=2,X=37,K=1,Y=61,S=4,C=1 || L2:[sp=Y,1] C=1,R=2,K=1,S=1,Y=1,X=1",-156762625.0,-163323000.0,1,Y|Y,1
K,105,C,1,X,7,K,1,Y,1,R,1,S,1,C,1,X,1,S,1,C,1,R,1,Y,1,K,1,"L1:[sp=K,105] C=1,X=7,K=1,Y=1,R=1,S=1 || L2:[sp=C,1] X=1,S=1,C=1,R=1,Y=1,K=1",-8429569.0,-163323000.0,1,K|C,1
C,168,C,2,X,37,R,2,Y,61,K,17,S,4,K,13,X,1,C,1,K,1,S,1,Y,1,R,1,"L1:[sp=C,168] C=2,X=37,R=2,Y=61,K=17,S=4 || L2:[sp=K,13] X=1,C=1,K=1,S=1,Y=1,R=1",-37218327.0,-163324000.0,1,C|K,1
C,168,X,37,K,17,R,2,Y,61,C,2,S,3,X,37,X,1,C,1,K,12,S,1,Y,1,R,1,"L1:[sp=C,168] X=37,K=17,R=2,Y=61,C=2,S=3 || L2:[sp=X,37] X=1,C=1,K=12,S=1,Y=1,R=1",-18153889.0,-163324000.0,1,C|X,1
C,168,C,2,R,1,X,1,Y,51,K,17,S,2,K,13,X,1,C,1,K,1,S,1,Y,32,R,1,"L1:[sp=C,168] C=2,R=1,X=1,Y=51,K=17,S=2 || L2:[sp=K,13] X=1,C=1,K=1,S=1,Y=32,R=1",-68353069.0,-163323000.0,1,C|K,1
C,105,C,1,X,198,K,41,Y,27,R,1,S,1,Y,2,X,1,R,1,C,1,S,1,Y,1,K,1,"L1:[sp=C,105] C=1,X=198,K=41,Y=27,R=1,S=1 || L2:[sp=Y,2] X=1,R=1,C=1,S=1,Y=1,K=1",-inf,-inf,0,C|Y,1
Y,168,C,2,R,2,X,1,Y,1,K,17,S,3,K,13,X,1,C,1,K,1,S,3,Y,1,R,1,"L1:[sp=Y,168] C=2,R=2,X=1,Y=1,K=17,S=3 || L2:[sp=K,13] X=1,C=1,K=1,S=3,Y=1,R=1",-11565757.0,-163323000.0,1,Y|K,1
K,105,C,1,X,7,K,1,Y,1,R,1,S,1,C,1,X,2,S,1,C,1,K,1,Y,1,R,1,"L1:[sp=K,105] C=1,X=7,K=1,Y=1,R=1,S=1 || L2:[sp=C,1] X=2,S=1,C=1,K=1,Y=1,R=1",-8429569.0,-163323000.0,1,K|C,1
K,105,C,1,X,7,K,1,Y,1,R,1,S,1,C,1,X,3,S,1,C,1,R,1,Y,1,K,1,"L1:[sp=K,105] C=1,X=7,K=1,Y=1,R=1,S=1 || L2:[sp=C,1] X=3,S=1,C=1,R=1,Y=1,K=1",-8429569.0,-163323000.0,1,K|C,1
C,168,X,37,C,2,R,2,Y,61,K,17,S,3,X,37,X,16,C,1,K,12,S,1,Y,37,R,2,"L1:[sp=C,168] X=37,C=2,R=2,Y=61,K=17,S=3 || L2:[sp=X,37] X=16,C=1,K=12,S=1,Y=37,R=2",-inf,-inf,0,C|X,1
C,168,X,37,C,2,R,4,Y,61,K,63,S,1,X,37,X,1,C,1,K,12,S,1,Y,1,R,1,"L1:[sp=C,168] X=37,C=2,R=4,Y=61,K=63,S=1 || L2:[sp=X,37] X=1,C=1,K=12,S=1,Y=1,R=1",-inf,-inf,0,C|X,1
C,105,C,1,X,198,K,1,Y,49,R,2,S,3,C,1,X,1,R,2,C,1,S,1,Y,27,K,1,"L1:[sp=C,105] C=1,X=198,K=1,Y=49,R=2,S=3 || L2:[sp=C,1] X=1,R=2,C=1,S=1,Y=27,K=1",-180634113.0,-163324000.0,1,C|C,1
C,168,C,2,R,1,X,1,Y,82,K,17,S,2,K,13,X,1,C,2,K,1,S,1,Y,1,R,1,"L1:[sp=C,168] C=2,R=1,X=1,Y=82,K=17,S=2 || L2:[sp=K,13] X=1,C=2,K=1,S=1,Y=1,R=1",-68609073.0,-163323000.0,1,C|K,1
Y,105,C,1,S,1,K,1,Y,1,R,1,X,1,C,2,X,1,R,1,C,1,S,1,Y,1,K,1,"L1:[sp=Y,105] C=1,S=1,K=1,Y=1,R=1,X=1 || L2:[sp=C,2] X=1,R=1,C=1,S=1,Y=1,K=1",-12644353.0,-163323000.0,1,Y|C,1
C,105,C,1,Y,82,K,1,X,1,R,1,S,2,Y,2,X,1,R,1,C,1,S,1,Y,36,K,1,"L1:[sp=C,105] C=1,Y=82,K=1,X=1,R=1,S=2 || L2:[sp=Y,2] X=1,R=1,C=1,S=1,Y=36,K=1",-143861761.0,-163323000.0,1,C|Y,1
C,168,C,2,R,1,X,198,Y,27,K,17,S,1,K,13,X,1,C,1,K,1,S,1,Y,1,R,1,"L1:[sp=C,168] C=2,R=1,X=198,Y=27,K=17,S=1 || L2:[sp=K,13] X=1,C=1,K=1,S=1,Y=1,R=1",-inf,-inf,0,C|K,1
C,168,C,1,X,37,R,2,Y,61,K,17,S,4,K,13,X,1,C,1,K,1,S,1,Y,1,R,1,"L1:[sp=C,168] C=1,X=37,R=2,Y=61,K=17,S=4 || L2:[sp=K,13] X=1,C=1,K=1,S=1,Y=1,R=1",-18609548.0,-163324000.0,1,C|K,1
Y,105,C,1,X,1,K,1,Y,1,R,1,S,3,C,2,X,1,R,1,C,1,S,1,Y,1,K,1,"L1:[sp=Y,105] C=1,X=1,K=1,Y=1,R=1,S=3 || L2:[sp=C,2] X=1,R=1,C=1,S=1,Y=1,K=1",-21482497.0,-163323000.0,1,Y|C,1
C,168,X,37,C,2,R,2,Y,61,K,17,S,4,X,37,X,1,C,1,K,12,S,1,Y,1,R,1,"L1:[sp=C,168] X=37,C=2,R=2,Y=61,K=17,S=4 || L2:[sp=X,37] X=1,C=1,K=12,S=1,Y=1,R=1",-18153505.0,-163324000.0,1,C|X,1
C,168,C,1,X,37,R,2,Y,61,K,17,S,3,K,13,X,1,C,1,K,1,S,1,Y,1,R,2,"L1:[sp=C,168] C=1,X=37,R=2,Y=61,K=17,S=3 || L2:[sp=K,13] X=1,C=1,K=1,S=1,Y=1,R=2",-20456497.0,-163324000.0,1,C|K,1
C,168,X,1,C,2,R,2,Y,61,K,13,S,3,X,37,X,1,C,1,K,8,S,3,Y,1,R,1,"L1:[sp=C,168] X=1,C=2,R=2,Y=61,K=13,S=3 || L2:[sp=X,37] X=1,C=1,K=8,S=3,Y=1,R=1",-412780141.0,-163323000.0,1,C|X,1
Y,168,C,2,X,37,R,2,Y,1,K,17,S,3,K,13,X,1,C,1,K,1,S,1,Y,1,R,2,"L1:[sp=Y,168] C=2,X=37,R=2,Y=1,K=17,S=3 || L2:[sp=K,13] X=1,C=1,K=1,S=1,Y=1,R=2",-5239441.0,-163323000.0,1,Y|K,1
Y,168,C,2,X,37,R,2,Y,1,K,17,S,3,K,13,X,1,C,1,K,1,S,1,Y,1,R,2,"L1:[sp=Y,168] C=2,X=37,R=2,Y=1,K=17,S=3 || L2:[sp=K,13] X=1,C=1,K=1,S=1,Y=1,R=2",-inf,-inf,0,Y|K,1
C,168,S,3,K,17,R,2,Y,61,C,2,X,1,X,37,X,1,C,1,R,1,S,3,Y,37,K,12,"L1:[sp=C,168] S=3,K=17,R=2,Y=61,C=2,X=1 || L2:[sp=X,37] X=1,C=1,R=1,S=3,Y=37,K=12",-inf,-inf,0,C|X,1
Y,168,C,2,R,2,X,19,Y,2,K,17,S,4,K,13,X,1,C,1,K,1,R,1,Y,1,S,1,"L1:[sp=Y,168] C=2,R=2,X=19,Y=2,K=17,S=4 || L2:[sp=K,13] X=1,C=1,K=1,R=1,Y=1,S=1",-inf,-inf,0,Y|K,1
Y,168,C,2,X,37,R,2,Y,1,K,17,S,3,C,1,X,1,C,1,K,1,S,1,Y,1,R,2,"L1:[sp=Y,168] C=2,X=37,R=2,Y=1,K=17,S=3 || L2:[sp=C,1] X=1,C=1,K=1,S=1,Y=1,R=2",-inf,-inf,0,Y|C,1
