,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,1517.0,80639.424,0.5875041964585461,168.0,216.0,12060.0,47376.0,24966.143999999997,8297.279999999999,"[['K', 105], ['S', 6], ['K', 1], ['X', 222], ['Y', 221], ['R', 5], ['C', 3], ['X', 1], ['Y', 1], ['C', 3], ['R', 2], ['X', 4], ['K', 1], ['S', 6]]"
