,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,428005.0,138018.624,0.343258022917255,168.0,502.0,47412.0,47376.0,58023.168,32619.456,"[['X', 153], ['R', 1], ['X', 1], ['K', 6], ['C', 3], ['Y', 47], ['S', 1], ['C', 3], ['Y', 41], ['C', 1], ['R', 1], ['K', 5], ['S', 1], ['X', 1]]"
