L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
K,101,S,7,X,186,Y,94,K,12,R,7,C,1,K,10,K,1,Y,1,C,1,X,1,S,7,R,7,"L1:[sp=K,101] S=7,X=186,Y=94,K=12,R=7,C=1 || L2:[sp=K,10] K=1,Y=1,C=1,X=1,S=7,R=7",-13972075.0,-41394.4,1,K|K,1
C,571,K,48,X,221,C,2,S,7,Y,72,R,7,K,26,S,7,R,7,X,1,K,1,C,1,Y,1,"L1:[sp=C,571] K=48,X=221,C=2,S=7,Y=72,R=7 || L2:[sp=K,26] S=7,R=7,X=1,K=1,C=1,Y=1",-inf,-inf,0,C|K,1
K,697,S,7,C,3,Y,115,K,11,R,7,X,138,K,1,Y,1,R,7,C,1,K,1,S,7,X,1,"L1:[sp=K,697] S=7,C=3,Y=115,K=11,R=7,X=138 || L2:[sp=K,1] Y=1,R=7,C=1,K=1,S=7,X=1",-76846313.0,-14619.8,1,K|K,1
K,1003,C,1,Y,148,S,7,K,61,R,7,X,159,Y,86,C,1,S,7,R,7,K,1,Y,1,X,1,"L1:[sp=K,1003] C=1,Y=148,S=7,K=61,R=7,X=159 || L2:[sp=Y,86] C=1,S=7,R=7,K=1,Y=1,X=1",-5864431.0,-41062.3,1,K|Y,1
K,599,Y,158,K,52,R,7,C,3,S,7,X,179,K,26,K,1,X,1,S,7,Y,1,C,1,R,7,"L1:[sp=K,599] Y=158,K=52,R=7,C=3,S=7,X=179 || L2:[sp=K,26] K=1,X=1,S=7,Y=1,C=1,R=7",-13972061.0,-15276.6,1,K|K,1
Y,803,K,9,S,7,Y,193,C,1,R,7,X,85,X,49,X,1,S,7,K,1,C,1,R,7,Y,1,"L1:[sp=Y,803] K=9,S=7,Y=193,C=1,R=7,X=85 || L2:[sp=X,49] X=1,S=7,K=1,C=1,R=7,Y=1",-9078793.0,-45325.5,1,Y|X,1
K,407,C,2,K,62,Y,173,S,7,X,85,R,7,K,1,R,7,X,1,Y,1,C,1,K,1,S,7,"L1:[sp=K,407] C=2,K=62,Y=173,S=7,X=85,R=7 || L2:[sp=K,1] R=7,X=1,Y=1,C=1,K=1,S=7",-433133749.0,-28375.4,1,K|K,1
Y,718,R,7,K,13,S,7,X,150,Y,32,C,2,Y,27,X,1,Y,1,R,7,S,7,K,1,C,1,"L1:[sp=Y,718] R=7,K=13,S=7,X=150,Y=32,C=2 || L2:[sp=Y,27] X=1,Y=1,R=7,S=7,K=1,C=1",-4101909.0,-32118.8,1,Y|Y,1
Y,330,K,13,X,14,Y,120,S,7,R,7,C,1,C,1,X,1,Y,1,K,1,R,7,S,7,C,1,"L1:[sp=Y,330] K=13,X=14,Y=120,S=7,R=7,C=1 || L2:[sp=C,1] X=1,Y=1,K=1,R=7,S=7,C=1",-246113521.0,-44798.7,1,Y|C,1
K,159,X,130,R,7,Y,19,S,7,C,2,K,47,Y,2,K,1,X,1,S,7,Y,1,C,1,R,7,"L1:[sp=K,159] X=130,R=7,Y=19,S=7,C=2,K=47 || L2:[sp=Y,2] K=1,X=1,S=7,Y=1,C=1,R=7",-281652343.0,-28790.2,1,K|Y,1
K,13,Y,149,C,3,S,7,K,42,X,3,R,7,C,1,Y,1,S,7,C,1,K,1,X,1,R,7,"L1:[sp=K,13] Y=149,C=3,S=7,K=42,X=3,R=7 || L2:[sp=C,1] Y=1,S=7,C=1,K=1,X=1,R=7",-293413323.0,-14639.2,1,K|C,1
K,265,X,98,K,15,S,7,R,7,Y,3,C,2,C,2,S,7,K,1,R,7,Y,1,X,1,C,1,"L1:[sp=K,265] X=98,K=15,S=7,R=7,Y=3,C=2 || L2:[sp=C,2] S=7,K=1,R=7,Y=1,X=1,C=1",-69860719.0,-36137.6,1,K|C,1
K,362,Y,60,R,7,K,57,X,68,C,2,S,7,X,28,X,1,C,1,S,7,R,7,K,1,Y,1,"L1:[sp=K,362] Y=60,R=7,K=57,X=68,C=2,S=7 || L2:[sp=X,28] X=1,C=1,S=7,R=7,K=1,Y=1",-18266253.0,-28516.2,1,K|X,1
X,241,C,1,X,25,R,7,S,7,Y,43,K,36,Y,35,R,7,X,1,S,7,C,1,Y,1,K,1,"L1:[sp=X,241] C=1,X=25,R=7,S=7,Y=43,K=36 || L2:[sp=Y,35] R=7,X=1,S=7,C=1,Y=1,K=1",-2587237.0,-40801.1,1,X|Y,1
X,442,K,36,R,7,C,2,Y,59,X,137,S,7,K,6,X,1,C,1,Y,1,R,7,S,7,K,1,"L1:[sp=X,442] K=36,R=7,C=2,Y=59,X=137,S=7 || L2:[sp=K,6] X=1,C=1,Y=1,R=7,S=7,K=1",-48293339.0,-28517.3,1,X|K,1
C,928,X,100,K,60,Y,118,R,7,C,2,S,7,C,2,K,1,R,7,X,1,S,7,C,1,Y,1,"L1:[sp=C,928] X=100,K=60,Y=118,R=7,C=2,S=7 || L2:[sp=C,2] K=1,R=7,X=1,S=7,C=1,Y=1",-149035277.0,-15324.3,1,C|C,1
K,933,K,1,C,2,Y,26,S,7,R,7,X,169,Y,16,Y,1,X,1,R,7,S,7,C,1,K,1,"L1:[sp=K,933] K=1,C=2,Y=26,S=7,R=7,X=169 || L2:[sp=Y,16] Y=1,X=1,R=7,S=7,C=1,K=1",-544819.0,-28471.9,1,K|Y,1
K,950,C,1,K,48,X,19,Y,207,R,7,S,7,Y,75,C,1,R,7,S,7,Y,1,K,1,X,1,"L1:[sp=K,950] C=1,K=48,X=19,Y=207,R=7,S=7 || L2:[sp=Y,75] C=1,R=7,S=7,Y=1,K=1,X=1",-6152905.0,-41398.9,1,K|Y,1
Y,866,K,11,S,7,C,3,Y,78,X,145,R,7,Y,19,C,1,S,7,Y,1,R,7,X,1,K,1,"L1:[sp=Y,866] K=11,S=7,C=3,Y=78,X=145,R=7 || L2:[sp=Y,19] C=1,S=7,Y=1,R=7,X=1,K=1",-10254733.0,-16838.9,1,Y|Y,1
K,904,R,7,C,3,X,154,K,38,Y,63,S,7,X,73,K,1,S,7,Y,1,C,1,R,7,X,1,"L1:[sp=K,904] R=7,C=3,X=154,K=38,Y=63,S=7 || L2:[sp=X,73] K=1,S=7,Y=1,C=1,R=7,X=1",-4871001.0,-14803.7,1,K|X,1
Y,160,C,1,Y,156,X,182,R,7,K,59,S,7,Y,103,S,7,K,1,C,1,Y,1,X,1,R,7,"L1:[sp=Y,160] C=1,Y=156,X=182,R=7,K=59,S=7 || L2:[sp=Y,103] S=7,K=1,C=1,Y=1,X=1,R=7",-4101901.0,-40935.1,1,Y|Y,1
K,70,R,7,Y,191,S,7,K,52,X,80,C,2,C,2,K,1,R,7,C,1,Y,1,S,7,X,1,"L1:[sp=K,70] R=7,Y=191,S=7,K=52,X=80,C=2 || L2:[sp=C,2] K=1,R=7,C=1,Y=1,S=7,X=1",-242182317.0,-28650.3,1,K|C,1
K,356,Y,1,C,3,X,67,S,7,K,8,R,7,C,2,Y,1,S,7,C,1,K,1,X,1,R,7,"L1:[sp=K,356] Y=1,C=3,X=67,S=7,K=8,R=7 || L2:[sp=C,2] Y=1,S=7,C=1,K=1,X=1,R=7",-37259689.0,-17485.3,1,K|C,1
C,910,R,7,Y,101,C,1,K,51,X,193,S,7,C,1,R,7,X,1,C,1,K,1,S,7,Y,1,"L1:[sp=C,910] R=7,Y=101,C=1,K=51,X=193,S=7 || L2:[sp=C,1] R=7,X=1,C=1,K=1,S=7,Y=1",-149035277.0,-16060.7,1,C|C,1
Y,766,K,46,Y,221,C,1,X,171,S,7,R,7,K,29,X,1,Y,1,S,7,R,7,K,1,C,1,"L1:[sp=Y,766] K=46,Y=221,C=1,X=171,S=7,R=7 || L2:[sp=K,29] X=1,Y=1,S=7,R=7,K=1,C=1",-inf,-inf,0,Y|K,1
X,923,Y,154,C,2,R,7,X,210,S,7,K,24,K,7,Y,1,R,7,S,7,K,1,C,1,X,1,"L1:[sp=X,923] Y=154,C=2,R=7,X=210,S=7,K=24 || L2:[sp=K,7] Y=1,R=7,S=7,K=1,C=1,X=1",-74026273.0,-28068.2,1,X|K,1
X,886,S,7,R,7,C,1,X,10,Y,182,K,7,Y,50,S,7,C,1,Y,1,X,1,R,7,K,1,"L1:[sp=X,886] S=7,R=7,C=1,X=10,Y=182,K=7 || L2:[sp=Y,50] S=7,C=1,Y=1,X=1,R=7,K=1",-846841.0,-40590.4,1,X|Y,1
K,933,K,1,C,2,Y,26,S,7,R,7,X,169,Y,16,Y,1,X,1,R,7,S,7,C,1,K,1,"L1:[sp=K,933] K=1,C=2,Y=26,S=7,R=7,X=169 || L2:[sp=Y,16] Y=1,X=1,R=7,S=7,C=1,K=1",-544819.0,-28471.9,1,K|Y,1
X,886,S,7,R,7,C,1,X,10,Y,182,K,7,Y,50,S,7,C,1,Y,1,X,1,R,7,K,1,"L1:[sp=X,886] S=7,R=7,C=1,X=10,Y=182,K=7 || L2:[sp=Y,50] S=7,C=1,Y=1,X=1,R=7,K=1",-846841.0,-40590.4,1,X|Y,1
K,1003,C,1,Y,148,S,7,K,22,R,7,X,159,Y,86,C,1,S,7,R,7,K,1,Y,1,X,70,"L1:[sp=K,1003] C=1,Y=148,S=7,K=22,R=7,X=159 || L2:[sp=Y,86] C=1,S=7,R=7,K=1,Y=1,X=70",-1726969.0,-41062.3,1,K|Y,1
Y,112,Y,78,C,1,K,57,S,7,X,105,R,7,X,61,S,7,C,1,K,37,Y,1,X,1,R,7,"L1:[sp=Y,112] Y=78,C=1,K=57,S=7,X=105,R=7 || L2:[sp=X,61] S=7,C=1,K=37,Y=1,X=1,R=7",-4414429.0,-41421.5,1,Y|X,1
Y,718,R,7,K,13,C,1,X,19,Y,80,S,7,Y,27,X,1,Y,1,R,7,S,7,K,1,C,1,"L1:[sp=Y,718] R=7,K=13,C=1,X=19,Y=80,S=7 || L2:[sp=Y,27] X=1,Y=1,R=7,S=7,K=1,C=1",-6153013.0,-43052.3,1,Y|Y,1
K,950,C,1,K,48,X,150,Y,207,R,7,S,7,Y,75,S,7,R,7,C,1,Y,1,K,1,X,1,"L1:[sp=K,950] C=1,K=48,X=150,Y=207,R=7,S=7 || L2:[sp=Y,75] S=7,R=7,C=1,Y=1,K=1,X=1",-6152845.0,-41463.6,1,K|Y,1
C,939,R,7,S,7,K,61,C,1,Y,113,X,63,Y,35,K,1,C,1,R,7,S,7,Y,1,X,1,"L1:[sp=C,939] R=7,S=7,K=61,C=1,Y=113,X=63 || L2:[sp=Y,35] K=1,C=1,R=7,S=7,Y=1,X=1",-4785553.0,-15238.8,1,C|Y,1
K,1003,C,1,Y,148,S,7,K,44,R,7,X,159,X,1,C,1,S,7,R,7,K,43,Y,1,X,1,"L1:[sp=K,1003] C=1,Y=148,S=7,K=44,R=7,X=159 || L2:[sp=X,1] C=1,S=7,R=7,K=43,Y=1,X=1",-307385245.0,-41062.3,1,K|X,1
X,886,S,7,R,7,C,1,X,10,Y,1,K,7,Y,50,S,7,C,1,Y,1,X,1,R,7,K,1,"L1:[sp=X,886] S=7,R=7,C=1,X=10,Y=1,K=7 || L2:[sp=Y,50] S=7,C=1,Y=1,X=1,R=7,K=1",-36930073.0,-57265.3,1,X|Y,1
Y,394,K,1,S,7,Y,182,X,1,R,7,C,1,C,1,S,7,C,1,X,1,Y,1,K,1,R,7,"L1:[sp=Y,394] K=1,S=7,Y=182,X=1,R=7,C=1 || L2:[sp=C,1] S=7,C=1,X=1,Y=1,K=1,R=7",-373313665.0,-333614.0,1,Y|C,1
K,933,K,42,Y,26,C,2,S,7,R,7,X,169,Y,16,Y,1,X,1,R,7,S,7,C,2,K,1,"L1:[sp=K,933] K=42,Y=26,C=2,S=7,R=7,X=169 || L2:[sp=Y,16] Y=1,X=1,R=7,S=7,C=2,K=1",-30507829.0,-28686.6,1,K|Y,1
K,1003,C,1,Y,148,S,7,K,61,R,7,X,159,Y,86,C,1,S,7,R,7,K,1,Y,1,X,1,"L1:[sp=K,1003] C=1,Y=148,S=7,K=61,R=7,X=159 || L2:[sp=Y,86] C=1,S=7,R=7,K=1,Y=1,X=1",-5864431.0,-41062.3,1,K|Y,1
X,886,S,7,R,7,C,1,X,10,Y,47,K,7,Y,50,S,7,C,1,Y,1,X,1,R,7,K,1,"L1:[sp=X,886] S=7,R=7,C=1,X=10,Y=47,K=7 || L2:[sp=Y,50] S=7,C=1,Y=1,X=1,R=7,K=1",-847021.0,-40406.7,1,X|Y,1
Y,718,R,7,K,13,S,7,X,150,Y,32,C,2,Y,27,X,11,Y,1,R,7,S,7,K,1,C,1,"L1:[sp=Y,718] R=7,K=13,S=7,X=150,Y=32,C=2 || L2:[sp=Y,27] X=11,Y=1,R=7,S=7,K=1,C=1",-4195989.0,-32118.8,1,Y|Y,1
K,933,K,1,C,2,Y,26,S,7,R,7,X,29,Y,16,Y,1,X,1,R,7,S,7,C,1,K,1,"L1:[sp=K,933] K=1,C=2,Y=26,S=7,R=7,X=29 || L2:[sp=Y,16] Y=1,X=1,R=7,S=7,C=1,K=1",-544927.0,-27949.2,1,K|Y,1
Y,112,Y,78,C,1,K,57,S,7,X,105,R,7,X,61,S,7,C,1,K,24,Y,1,X,1,R,7,"L1:[sp=Y,112] Y=78,C=1,K=57,S=7,X=105,R=7 || L2:[sp=X,61] S=7,C=1,K=24,Y=1,X=1,R=7",-3783799.0,-41421.5,1,Y|X,1
K,414,R,7,K,56,X,178,C,2,S,7,Y,162,Y,146,S,7,Y,1,R,7,C,1,K,1,X,1,"L1:[sp=K,414] R=7,K=56,X=178,C=2,S=7,Y=162 || L2:[sp=Y,146] S=7,Y=1,R=7,C=1,K=1,X=1",-5383737.0,-28881.7,1,K|Y,1
X,886,S,7,R,7,C,1,X,10,K,7,Y,182,Y,50,S,7,C,1,Y,1,X,1,R,7,K,1,"L1:[sp=X,886] S=7,R=7,C=1,X=10,K=7,Y=182 || L2:[sp=Y,50] S=7,C=1,Y=1,X=1,R=7,K=1",-846841.0,-47536.3,1,X|Y,1
Y,866,K,11,S,7,C,3,Y,78,X,41,R,7,Y,19,C,1,S,7,Y,1,R,7,X,1,K,1,"L1:[sp=Y,866] K=11,S=7,C=3,Y=78,X=41,R=7 || L2:[sp=Y,19] C=1,S=7,Y=1,R=7,X=1,K=1",-10254757.0,-17614.7,1,Y|Y,1
Y,394,C,1,S,7,Y,1,X,1,R,7,K,1,C,1,S,7,C,1,X,1,Y,1,K,1,R,7,"L1:[sp=Y,394] C=1,S=7,Y=1,X=1,R=7,K=1 || L2:[sp=C,1] S=7,C=1,X=1,Y=1,K=1,R=7",-2092801.0,-52694.0,1,Y|C,1
X,490,C,2,R,7,Y,130,X,57,K,46,S,7,Y,52,S,7,K,1,Y,1,X,1,R,7,C,1,"L1:[sp=X,490] C=2,R=7,Y=130,X=57,K=46,S=7 || L2:[sp=Y,52] S=7,K=1,Y=1,X=1,R=7,C=1",-2681289.0,-27878.8,1,X|Y,1
X,641,S,7,K,21,X,132,C,3,R,7,Y,72,K,34,Y,1,X,1,C,1,K,1,S,7,R,7,"L1:[sp=X,641] S=7,K=21,X=132,C=3,R=7,Y=72 || L2:[sp=K,34] Y=1,X=1,C=1,K=1,S=7,R=7",-16920305.0,-16538.2,1,X|K,1
X,641,S,7,K,25,X,132,C,3,R,7,Y,72,K,34,Y,1,X,1,C,1,K,1,S,7,R,7,"L1:[sp=X,641] S=7,K=25,X=132,C=3,R=7,Y=72 || L2:[sp=K,34] Y=1,X=1,C=1,K=1,S=7,R=7",-12690229.0,-15894.6,1,X|K,1
X,490,C,2,Y,130,R,7,X,57,K,21,S,7,Y,52,S,7,K,1,Y,1,X,40,R,7,C,1,"L1:[sp=X,490] C=2,Y=130,R=7,X=57,K=21,S=7 || L2:[sp=Y,52] S=7,K=1,Y=1,X=40,R=7,C=1",-2681297.0,-27886.4,1,X|Y,1
K,904,R,7,C,3,X,154,K,51,Y,63,S,7,X,73,K,1,S,7,Y,1,C,1,R,7,X,1,"L1:[sp=K,904] R=7,C=3,X=154,K=51,Y=63,S=7 || L2:[sp=X,73] K=1,S=7,Y=1,C=1,R=7,X=1",-6537393.0,-14803.7,1,K|X,1
X,359,K,38,Y,40,S,7,C,1,X,3,R,7,K,19,K,1,Y,1,C,1,R,7,X,1,S,7,"L1:[sp=X,359] K=38,Y=40,S=7,C=1,X=3,R=7 || L2:[sp=K,19] K=1,Y=1,C=1,R=7,X=1,S=7",-769177.0,-41048.3,1,X|K,1
X,950,C,1,K,48,X,19,Y,207,R,7,S,7,K,3,C,1,R,7,S,7,Y,1,K,1,X,1,"L1:[sp=X,950] C=1,K=48,X=19,Y=207,R=7,S=7 || L2:[sp=K,3] C=1,R=7,S=7,Y=1,K=1,X=1",-13395241.0,-42015.6,1,X|K,1
X,490,C,2,Y,130,R,7,X,57,K,21,S,7,Y,52,S,7,K,1,Y,1,X,1,R,7,C,1,"L1:[sp=X,490] C=2,Y=130,R=7,X=57,K=21,S=7 || L2:[sp=Y,52] S=7,K=1,Y=1,X=1,R=7,C=1",-2681297.0,-27886.4,1,X|Y,1
X,414,R,7,K,56,X,182,Y,162,S,7,C,2,Y,146,S,7,Y,1,R,7,C,1,K,1,X,1,"L1:[sp=X,414] R=7,K=56,X=182,Y=162,S=7,C=2 || L2:[sp=Y,146] S=7,Y=1,R=7,C=1,K=1,X=1",-5136777.0,-29178.4,1,X|Y,1
Y,718,R,7,K,13,S,7,X,150,Y,32,C,2,X,15,X,1,Y,1,R,7,S,7,K,1,C,1,"L1:[sp=Y,718] R=7,K=13,S=7,X=150,Y=32,C=2 || L2:[sp=X,15] X=1,Y=1,R=7,S=7,K=1,C=1",-6322197.0,-32118.8,1,Y|X,1
C,939,R,7,S,7,K,44,C,1,Y,113,X,63,Y,35,K,1,C,1,R,7,S,7,X,1,Y,1,"L1:[sp=C,939] R=7,S=7,K=44,C=1,Y=113,X=63 || L2:[sp=Y,35] K=1,C=1,R=7,S=7,X=1,Y=1",-4785553.0,-15220.9,1,C|Y,1
Y,866,K,11,S,7,C,3,Y,78,X,145,R,7,Y,19,C,1,S,7,Y,1,R,7,X,1,K,1,"L1:[sp=Y,866] K=11,S=7,C=3,Y=78,X=145,R=7 || L2:[sp=Y,19] C=1,S=7,Y=1,R=7,X=1,K=1",-10254733.0,-16838.9,1,Y|Y,1
K,933,K,1,C,2,Y,26,S,7,R,7,X,169,Y,16,Y,1,S,7,R,7,X,1,C,1,K,1,"L1:[sp=K,933] K=1,C=2,Y=26,S=7,R=7,X=169 || L2:[sp=Y,16] Y=1,S=7,R=7,X=1,C=1,K=1",-544819.0,-28471.9,1,K|Y,1
K,904,R,7,C,3,X,154,K,38,Y,63,S,7,X,73,K,32,S,7,Y,19,C,1,R,7,X,1,"L1:[sp=K,904] R=7,C=3,X=154,K=38,Y=63,S=7 || L2:[sp=X,73] K=32,S=7,Y=19,C=1,R=7,X=1",-4781625.0,-14803.7,1,K|X,1
Y,950,C,1,K,48,X,19,Y,207,R,7,S,7,Y,75,C,1,R,7,S,7,Y,1,K,1,X,1,"L1:[sp=Y,950] C=1,K=48,X=19,Y=207,R=7,S=7 || L2:[sp=Y,75] C=1,R=7,S=7,Y=1,K=1,X=1",-6152905.0,-41075.9,1,Y|Y,1
X,490,C,2,X,57,R,7,Y,130,K,21,S,7,Y,52,S,7,K,2,Y,1,X,1,R,7,C,2,"L1:[sp=X,490] C=2,X=57,R=7,Y=130,K=21,S=7 || L2:[sp=Y,52] S=7,K=2,Y=1,X=1,R=7,C=2",-3575057.0,-27926.4,1,X|Y,1
