L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
Y,33,K,1,C,2,R,1,Y,1,X,1,S,1,X,4,C,1,K,1,Y,1,S,1,R,1,X,1,"L1:[sp=Y,33] K=1,C=2,R=1,Y=1,X=1,S=1 || L2:[sp=X,4] C=1,K=1,Y=1,S=1,R=1,X=1",-3870721.0,-163323000.0,1,Y|X,1
X,33,R,1,C,1,K,53,Y,1,X,1,S,1,X,4,C,1,K,1,Y,1,S,1,R,1,X,1,"L1:[sp=X,33] R=1,C=1,K=53,Y=1,X=1,S=1 || L2:[sp=X,4] C=1,K=1,Y=1,S=1,R=1,X=1",-2395009.0,-163323000.0,1,X|X,1
K,98,K,15,S,1,X,67,Y,9,R,3,C,3,K,13,C,3,K,1,Y,1,X,1,S,1,R,1,"L1:[sp=K,98] K=15,S=1,X=67,Y=9,R=3,C=3 || L2:[sp=K,13] C=3,K=1,Y=1,X=1,S=1,R=1",-3290413.0,-163323000.0,1,K|K,1
Y,33,K,1,C,2,R,1,Y,1,X,1,S,1,X,4,C,1,X,1,Y,1,S,1,R,1,K,1,"L1:[sp=Y,33] K=1,C=2,R=1,Y=1,X=1,S=1 || L2:[sp=X,4] C=1,X=1,Y=1,S=1,R=1,K=1",-3870721.0,-163323000.0,1,Y|X,1
K,98,K,15,S,1,X,1,Y,9,R,1,C,3,K,13,R,1,S,1,Y,1,C,1,K,1,X,1,"L1:[sp=K,98] K=15,S=1,X=1,Y=9,R=1,C=3 || L2:[sp=K,13] R=1,S=1,Y=1,C=1,K=1,X=1",-2759905.0,-163323000.0,1,K|K,1
X,33,R,2,C,1,K,61,Y,216,X,67,S,2,X,4,C,1,K,1,Y,1,S,1,R,1,X,1,"L1:[sp=X,33] R=2,C=1,K=61,Y=216,X=67,S=2 || L2:[sp=X,4] C=1,K=1,Y=1,S=1,R=1,X=1",-inf,-inf,0,X|X,1
K,98,K,15,S,2,X,67,Y,9,R,2,C,3,K,13,R,1,S,2,Y,1,X,1,K,1,C,2,"L1:[sp=K,98] K=15,S=2,X=67,Y=9,R=2,C=3 || L2:[sp=K,13] R=1,S=2,Y=1,X=1,K=1,C=2",-3982289.0,-163324000.0,1,K|K,1
K,33,R,2,C,3,K,1,Y,9,X,34,S,2,X,4,S,1,K,1,Y,1,C,1,R,1,X,1,"L1:[sp=K,33] R=2,C=3,K=1,Y=9,X=34,S=2 || L2:[sp=X,4] S=1,K=1,Y=1,C=1,R=1,X=1",-791529.0,-163323000.0,1,K|X,1
Y,37,C,1,S,1,K,1,Y,1,X,67,R,1,K,1,Y,1,K,1,X,1,C,1,S,1,R,1,"L1:[sp=Y,37] C=1,S=1,K=1,Y=1,X=67,R=1 || L2:[sp=K,1] Y=1,K=1,X=1,C=1,S=1,R=1",-787969.0,-163323000.0,1,Y|K,1
K,33,R,1,C,1,K,1,Y,1,X,1,S,1,X,1,C,1,Y,1,K,1,X,1,R,1,S,1,"L1:[sp=K,33] R=1,C=1,K=1,Y=1,X=1,S=1 || L2:[sp=X,1] C=1,Y=1,K=1,X=1,R=1,S=1",-2709505.0,-163323000.0,1,K|X,1
X,33,R,1,C,1,K,53,Y,1,X,198,S,3,X,4,C,1,K,1,Y,1,S,1,R,1,X,26,"L1:[sp=X,33] R=1,C=1,K=53,Y=1,X=198,S=3 || L2:[sp=X,4] C=1,K=1,Y=1,S=1,R=1,X=26",-20131777.0,-163323000.0,1,X|X,1
K,33,R,1,C,1,K,1,Y,1,S,2,X,111,X,1,C,1,K,1,Y,1,S,1,R,1,X,1,"L1:[sp=K,33] R=1,C=1,K=1,Y=1,S=2,X=111 || L2:[sp=X,1] C=1,K=1,Y=1,S=1,R=1,X=1",-1378945.0,-163323000.0,1,K|X,1
Y,37,C,1,S,2,Y,1,K,57,X,108,R,3,K,1,Y,1,K,1,X,1,C,1,S,1,R,1,"L1:[sp=Y,37] C=1,S=2,Y=1,K=57,X=108,R=3 || L2:[sp=K,1] Y=1,K=1,X=1,C=1,S=1,R=1",-inf,-inf,0,Y|K,1
K,33,R,1,C,3,K,1,Y,9,X,34,S,1,X,4,S,1,K,1,Y,1,C,1,R,1,X,1,"L1:[sp=K,33] R=1,C=3,K=1,Y=9,X=34,S=1 || L2:[sp=X,4] S=1,K=1,Y=1,C=1,R=1,X=1",-716815.0,-163323000.0,1,K|X,1
K,33,C,1,R,2,S,2,Y,1,X,1,K,40,X,1,C,1,K,1,Y,1,S,1,R,1,X,1,"L1:[sp=K,33] C=1,R=2,S=2,Y=1,X=1,K=40 || L2:[sp=X,1] C=1,K=1,Y=1,S=1,R=1,X=1",-215426029.0,-163323000.0,1,K|X,1
Y,37,K,1,S,1,Y,1,C,1,X,67,R,1,K,1,C,1,Y,1,X,24,K,1,S,1,R,1,"L1:[sp=Y,37] K=1,S=1,Y=1,C=1,X=67,R=1 || L2:[sp=K,1] C=1,Y=1,X=24,K=1,S=1,R=1",-774145.0,-163323000.0,1,Y|K,1
K,37,C,1,S,1,K,48,Y,1,X,67,R,1,K,1,Y,1,K,1,X,1,C,1,S,1,R,1,"L1:[sp=K,37] C=1,S=1,K=48,Y=1,X=67,R=1 || L2:[sp=K,1] Y=1,K=1,X=1,C=1,S=1,R=1",-65052289.0,-163323000.0,1,K|K,1
Y,37,C,1,S,1,Y,1,K,1,X,67,R,1,K,1,Y,1,K,1,X,1,C,1,S,1,R,1,"L1:[sp=Y,37] C=1,S=1,Y=1,K=1,X=67,R=1 || L2:[sp=K,1] Y=1,K=1,X=1,C=1,S=1,R=1",-787969.0,-163323000.0,1,Y|K,1
Y,37,C,1,S,2,K,1,Y,1,X,67,R,1,Y,1,Y,1,K,1,X,1,C,1,S,1,R,1,"L1:[sp=Y,37] C=1,S=2,K=1,Y=1,X=67,R=1 || L2:[sp=Y,1] Y=1,K=1,X=1,C=1,S=1,R=1",-793729.0,-163323000.0,1,Y|Y,1
Y,37,C,1,S,2,Y,1,K,1,X,67,R,1,K,1,Y,1,K,1,X,1,C,1,S,1,R,1,"L1:[sp=Y,37] C=1,S=2,Y=1,K=1,X=67,R=1 || L2:[sp=K,1] Y=1,K=1,X=1,C=1,S=1,R=1",-793729.0,-163323000.0,1,Y|K,1
K,33,R,1,C,1,K,1,Y,52,X,1,S,2,X,1,C,1,K,1,Y,1,S,2,R,1,X,1,"L1:[sp=K,33] R=1,C=1,K=1,Y=52,X=1,S=2 || L2:[sp=X,1] C=1,K=1,Y=1,S=2,R=1,X=1",-1818343.0,-163323000.0,1,K|X,1
K,33,R,1,C,1,K,50,Y,52,X,1,S,2,X,1,C,1,K,1,Y,1,S,1,R,1,X,1,"L1:[sp=K,33] R=1,C=1,K=50,Y=52,X=1,S=2 || L2:[sp=X,1] C=1,K=1,Y=1,S=1,R=1,X=1",-134890471.0,-163323000.0,1,K|X,1
Y,37,C,2,S,1,K,1,Y,1,X,67,R,1,K,1,Y,1,K,1,X,66,C,1,S,1,R,1,"L1:[sp=Y,37] C=2,S=1,K=1,Y=1,X=67,R=1 || L2:[sp=K,1] Y=1,K=1,X=66,C=1,S=1,R=1",-707329.0,-163324000.0,1,Y|K,1
Y,37,C,1,S,1,K,1,Y,1,X,145,R,1,K,1,Y,1,K,1,X,1,C,1,S,1,R,1,"L1:[sp=Y,37] C=1,S=1,K=1,Y=1,X=145,R=1 || L2:[sp=K,1] Y=1,K=1,X=1,C=1,S=1,R=1",-781057.0,-163324000.0,1,Y|K,1
Y,37,C,1,S,1,Y,1,K,47,X,67,R,1,K,1,K,1,Y,1,X,1,C,1,S,1,R,1,"L1:[sp=Y,37] C=1,S=1,Y=1,K=47,X=67,R=1 || L2:[sp=K,1] K=1,Y=1,X=1,C=1,S=1,R=1",-inf,-inf,0,Y|K,1
Y,37,C,1,S,1,Y,1,K,23,X,67,R,1,K,1,K,1,Y,1,X,1,C,1,S,1,R,1,"L1:[sp=Y,37] C=1,S=1,Y=1,K=23,X=67,R=1 || L2:[sp=K,1] K=1,Y=1,X=1,C=1,S=1,R=1",-inf,-inf,0,Y|K,1
Y,37,C,1,S,1,K,1,Y,1,X,101,R,1,K,1,Y,1,K,1,X,1,C,1,S,1,R,1,"L1:[sp=Y,37] C=1,S=1,K=1,Y=1,X=101,R=1 || L2:[sp=K,1] Y=1,K=1,X=1,C=1,S=1,R=1",-784513.0,-163323000.0,1,Y|K,1
Y,37,C,1,S,3,Y,52,K,1,X,1,R,1,K,1,Y,1,K,1,X,1,C,1,S,1,R,1,"L1:[sp=Y,37] C=1,S=3,Y=52,K=1,X=1,R=1 || L2:[sp=K,1] Y=1,K=1,X=1,C=1,S=1,R=1",-59971969.0,-163323000.0,1,Y|K,1
K,33,R,1,C,1,X,67,Y,1,K,1,S,2,X,1,C,1,K,1,Y,1,S,1,R,1,X,1,"L1:[sp=K,33] R=1,C=1,X=67,Y=1,K=1,S=2 || L2:[sp=X,1] C=1,K=1,Y=1,S=1,R=1,X=1",-1389025.0,-163323000.0,1,K|X,1
