,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,420453.0,6562513.408,0.044002652954274926,1024.0,8134.0,789600.0,288768.0,5730500.607999999,543244.7999999999,"[['Y', 982], ['S', np.int64(7)], ['Y', 1], ['X', 111], ['C', 2], ['K', 48], ['R', np.int64(7)], ['X', 18], ['Y', 1], ['R', np.int64(7)], ['S', np.int64(7)], ['C', 1], ['K', 41], ['X', 1]]"
