L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
Y,982,S,7,Y,1,C,2,X,144,K,59,R,7,X,96,Y,1,R,7,S,7,C,1,K,1,X,1,"L1:[sp=Y,982] S=7,Y=1,C=2,X=144,K=59,R=7 || L2:[sp=X,96] Y=1,R=7,S=7,C=1,K=1,X=1",-621105.0,-37150.4,1,Y|X,1
Y,982,S,7,Y,1,C,2,K,59,X,144,R,7,X,96,Y,1,S,7,R,7,C,1,K,1,X,1,"L1:[sp=Y,982] S=7,Y=1,C=2,K=59,X=144,R=7 || L2:[sp=X,96] Y=1,S=7,R=7,C=1,K=1,X=1",-621105.0,-39823.7,1,Y|X,1
Y,982,S,7,Y,1,C,2,X,144,K,6,R,7,X,96,K,1,R,7,S,7,C,1,Y,1,X,1,"L1:[sp=Y,982] S=7,Y=1,C=2,X=144,K=6,R=7 || L2:[sp=X,96] K=1,R=7,S=7,C=1,Y=1,X=1",-621897.0,-36676.0,1,Y|X,1
Y,982,S,7,Y,1,C,2,K,50,X,144,R,7,X,96,Y,1,S,7,R,7,C,1,K,35,X,1,"L1:[sp=Y,982] S=7,Y=1,C=2,K=50,X=144,R=7 || L2:[sp=X,96] Y=1,S=7,R=7,C=1,K=35,X=1",-630807.0,-39570.8,1,Y|X,1
Y,982,S,7,Y,1,X,111,C,2,K,50,R,7,X,18,Y,1,R,7,S,7,C,2,K,17,X,1,"L1:[sp=Y,982] S=7,Y=1,X=111,C=2,K=50,R=7 || L2:[sp=X,18] Y=1,R=7,S=7,C=2,K=17,X=1",-672705.0,-33360.0,1,Y|X,1
Y,982,S,7,Y,7,C,2,R,7,K,59,X,163,X,96,Y,3,R,7,S,7,C,1,K,12,X,1,"L1:[sp=Y,982] S=7,Y=7,C=2,R=7,K=59,X=163 || L2:[sp=X,96] Y=3,R=7,S=7,C=1,K=12,X=1",-679173.0,-30288.8,1,Y|X,1
Y,982,S,7,Y,7,C,2,R,7,K,59,X,163,X,96,Y,3,R,7,S,7,X,1,K,12,C,1,"L1:[sp=Y,982] S=7,Y=7,C=2,R=7,K=59,X=163 || L2:[sp=X,96] Y=3,R=7,S=7,X=1,K=12,C=1",-679173.0,-30288.8,1,Y|X,1
Y,982,S,7,Y,1,K,50,X,144,C,2,R,7,X,16,Y,1,R,7,S,7,C,1,K,41,X,1,"L1:[sp=Y,982] S=7,Y=1,K=50,X=144,C=2,R=7 || L2:[sp=X,16] Y=1,R=7,S=7,C=1,K=41,X=1",-693873.0,-40879.0,1,Y|X,1
Y,982,S,7,Y,1,K,50,X,144,C,2,R,7,X,16,Y,1,R,7,S,7,C,1,K,19,X,1,"L1:[sp=Y,982] S=7,Y=1,K=50,X=144,C=2,R=7 || L2:[sp=X,16] Y=1,R=7,S=7,C=1,K=19,X=1",-729153.0,-40879.0,1,Y|X,1
Y,982,S,7,Y,7,C,2,X,163,K,59,R,7,X,96,Y,3,R,7,S,7,C,1,K,21,X,1,"L1:[sp=Y,982] S=7,Y=7,C=2,X=163,K=59,R=7 || L2:[sp=X,96] Y=3,R=7,S=7,C=1,K=21,X=1",-737385.0,-29378.9,1,Y|X,1
