,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,2878849.0,104254.336,0.45442714248355104,168.0,6.0,81664.0,47376.0,693.5039999999999,56184.831999999995,"[['Y', 152], ['S', 1], ['Y', 1], ['C', 1], ['K', 8], ['X', 162], ['R', 1], ['X', 6], ['S', 1], ['X', 1], ['C', 1], ['K', 1], ['R', 1], ['Y', 1]]"
