L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
K,78,X,143,C,1,S,2,K,28,Y,1,R,1,Y,1,Y,1,X,52,C,1,S,1,R,1,K,2,"L1:[sp=K,78] X=143,C=1,S=2,K=28,Y=1,R=1 || L2:[sp=Y,1] Y=1,X=52,C=1,S=1,R=1,K=2",-inf,-inf,0,K|Y,1
K,78,Y,1,X,204,S,3,K,41,C,1,R,3,C,1,Y,1,X,52,C,1,K,2,R,1,S,2,"L1:[sp=K,78] Y=1,X=204,S=3,K=41,C=1,R=3 || L2:[sp=C,1] Y=1,X=52,C=1,K=2,R=1,S=2",-inf,-inf,0,K|C,1
X,78,S,3,C,2,X,204,K,31,Y,1,R,1,C,1,Y,1,X,52,R,1,K,2,C,2,S,2,"L1:[sp=X,78] S=3,C=2,X=204,K=31,Y=1,R=1 || L2:[sp=C,1] Y=1,X=52,R=1,K=2,C=2,S=2",-inf,-inf,0,X|C,1
X,78,R,3,Y,33,K,1,S,3,C,3,X,80,C,1,Y,1,X,52,C,1,S,2,R,2,K,1,"L1:[sp=X,78] R=3,Y=33,K=1,S=3,C=3,X=80 || L2:[sp=C,1] Y=1,X=52,C=1,S=2,R=2,K=1",-inf,-inf,0,X|C,1
Y,78,X,80,K,41,C,2,S,3,Y,1,R,2,K,1,Y,1,S,2,C,2,X,52,K,36,R,2,"L1:[sp=Y,78] X=80,K=41,C=2,S=3,Y=1,R=2 || L2:[sp=K,1] Y=1,S=2,C=2,X=52,K=36,R=2",-inf,-inf,0,Y|K,1
X,78,R,2,K,1,Y,33,S,3,C,3,X,183,C,1,Y,1,X,52,C,1,S,1,R,1,K,1,"L1:[sp=X,78] R=2,K=1,Y=33,S=3,C=3,X=183 || L2:[sp=C,1] Y=1,X=52,C=1,S=1,R=1,K=1",-73527297.0,-163324000.0,1,X|C,1
X,78,R,1,Y,1,K,58,S,3,C,3,X,143,C,1,Y,1,X,52,C,1,S,1,R,1,K,1,"L1:[sp=X,78] R=1,Y=1,K=58,S=3,C=3,X=143 || L2:[sp=C,1] Y=1,X=52,C=1,S=1,R=1,K=1",-inf,-inf,0,X|C,1
K,78,Y,33,X,80,S,3,K,41,C,1,R,3,C,1,Y,23,X,52,C,1,K,2,R,2,S,3,"L1:[sp=K,78] Y=33,X=80,S=3,K=41,C=1,R=3 || L2:[sp=C,1] Y=23,X=52,C=1,K=2,R=2,S=3",-inf,-inf,0,K|C,1
X,78,S,3,X,150,Y,1,K,6,C,1,R,1,K,2,Y,1,X,52,C,1,K,2,R,1,S,2,"L1:[sp=X,78] S=3,X=150,Y=1,K=6,C=1,R=1 || L2:[sp=K,2] Y=1,X=52,C=1,K=2,R=1,S=2",-inf,-inf,0,X|K,1
K,78,Y,222,X,143,S,3,K,41,C,1,R,1,K,41,Y,1,X,52,C,1,K,2,R,1,S,1,"L1:[sp=K,78] Y=222,X=143,S=3,K=41,C=1,R=1 || L2:[sp=K,41] Y=1,X=52,C=1,K=2,R=1,S=1",-inf,-inf,0,K|K,1
X,78,R,3,Y,33,K,1,S,3,C,3,X,80,C,1,Y,1,X,26,C,1,S,2,K,1,R,2,"L1:[sp=X,78] R=3,Y=33,K=1,S=3,C=3,X=80 || L2:[sp=C,1] Y=1,X=26,C=1,S=2,K=1,R=2",-32448833.0,-163324000.0,1,X|C,1
K,78,X,183,K,41,C,1,S,3,Y,1,R,2,Y,1,Y,1,X,52,K,2,S,1,C,1,R,1,"L1:[sp=K,78] X=183,K=41,C=1,S=3,Y=1,R=2 || L2:[sp=Y,1] Y=1,X=52,K=2,S=1,C=1,R=1",-inf,-inf,0,K|Y,1
