L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
C,907,S,1,C,1,K,22,R,1,X,209,Y,131,C,1,K,1,R,1,C,1,Y,1,X,1,S,1,"L1:[sp=C,907] S=1,C=1,K=22,R=1,X=209,Y=131 || L2:[sp=C,1] K=1,R=1,C=1,Y=1,X=1,S=1",-157352525.0,-829633.0,1,C|C,1
Y,809,C,1,R,3,S,4,K,1,X,107,Y,172,X,20,K,1,S,1,R,1,C,1,X,1,Y,1,"L1:[sp=Y,809] C=1,R=3,S=4,K=1,X=107,Y=172 || L2:[sp=X,20] K=1,S=1,R=1,C=1,X=1,Y=1",-21284353.0,-482633.0,1,Y|X,1
Y,597,S,5,K,31,X,66,R,7,C,3,Y,141,Y,32,K,1,R,1,X,1,Y,1,C,1,S,1,"L1:[sp=Y,597] S=5,K=31,X=66,R=7,C=3,Y=141 || L2:[sp=Y,32] K=1,R=1,X=1,Y=1,C=1,S=1",-11101465.0,-31026.6,1,Y|Y,1
X,874,X,33,S,3,Y,41,K,1,C,1,R,1,X,8,Y,1,X,1,C,1,S,1,R,1,K,1,"L1:[sp=X,874] X=33,S=3,Y=41,K=1,C=1,R=1 || L2:[sp=X,8] Y=1,X=1,C=1,S=1,R=1,K=1",-10561153.0,-963026.0,1,X|X,1
X,927,X,1,R,1,S,1,C,1,K,1,Y,1,C,1,K,1,X,1,Y,1,R,1,S,1,C,1,"L1:[sp=X,927] X=1,R=1,S=1,C=1,K=1,Y=1 || L2:[sp=C,1] K=1,X=1,Y=1,R=1,S=1,C=1",-4214785.0,-4032880.0,1,X|C,1
X,927,X,1,R,1,S,1,C,1,K,1,Y,29,C,1,K,1,X,1,C,1,R,1,S,1,Y,1,"L1:[sp=X,927] X=1,R=1,S=1,C=1,K=1,Y=29 || L2:[sp=C,1] K=1,X=1,C=1,R=1,S=1,Y=1",-2182657.0,-3855130.0,1,X|C,1
Y,809,C,1,R,3,S,4,K,50,X,107,Y,128,X,20,K,1,S,1,R,1,C,1,X,1,Y,1,"L1:[sp=Y,809] C=1,R=3,S=4,K=50,X=107,Y=128 || L2:[sp=X,20] K=1,S=1,R=1,C=1,X=1,Y=1",-15899629.0,-253685.0,1,Y|X,1
X,874,X,33,S,3,Y,41,K,2,C,1,R,4,Y,1,Y,1,X,1,C,1,S,1,R,1,K,1,"L1:[sp=X,874] X=33,S=3,Y=41,K=2,C=1,R=4 || L2:[sp=Y,1] Y=1,X=1,C=1,S=1,R=1,K=1",-78701377.0,-298156.0,1,X|Y,1
K,591,S,3,R,7,C,2,X,117,K,31,Y,206,X,89,S,1,X,1,R,1,Y,1,K,1,C,1,"L1:[sp=K,591] S=3,R=7,C=2,X=117,K=31,Y=206 || L2:[sp=X,89] S=1,X=1,R=1,Y=1,K=1,C=1",-4192465.0,-85693.5,1,K|X,1
X,900,Y,5,K,7,S,3,R,1,X,125,C,1,C,58,K,1,S,1,R,1,Y,1,X,1,C,1,"L1:[sp=X,900] Y=5,K=7,S=3,R=1,X=125,C=1 || L2:[sp=C,58] K=1,S=1,R=1,Y=1,X=1,C=1",-267667135.0,-960805.0,1,X|C,1
