,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,458725.0,2055971.68,0.1404532965162244,1024.0,152.0,2412962.0,288768.0,107085.824,1660117.856,"[['X', 591], ['Y', 158], ['X', 1], ['C', 3], ['S', 1], ['K', 31], ['R', 5], ['Y', 4], ['C', 3], ['Y', 1], ['S', 1], ['X', 1], ['K', 4], ['R', 4]]"
