L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
C,9,X,163,R,6,K,7,Y,223,C,1,S,7,X,84,K,6,S,5,C,1,X,1,Y,1,R,1,"L1:[sp=C,9] X=163,R=6,K=7,Y=223,C=1,S=7 || L2:[sp=X,84] K=6,S=5,C=1,X=1,Y=1,R=1",-18897.0,-163323000.0,1,C|X,1
C,9,K,7,R,6,Y,223,S,7,C,1,X,141,X,84,C,1,S,2,K,5,X,1,Y,1,R,1,"L1:[sp=C,9] K=7,R=6,Y=223,S=7,C=1,X=141 || L2:[sp=X,84] C=1,S=2,K=5,X=1,Y=1,R=1",-19191.0,-163323000.0,1,C|X,1
C,9,K,7,R,5,X,167,Y,223,S,1,C,1,X,84,C,1,X,1,K,3,S,1,Y,1,R,1,"L1:[sp=C,9] K=7,R=5,X=167,Y=223,S=1,C=1 || L2:[sp=X,84] C=1,X=1,K=3,S=1,Y=1,R=1",-19377.0,-163323000.0,1,C|X,1
C,9,X,141,R,6,K,7,Y,223,C,1,S,1,X,84,K,6,S,1,C,1,X,1,Y,1,R,1,"L1:[sp=C,9] X=141,R=6,K=7,Y=223,C=1,S=1 || L2:[sp=X,84] K=6,S=1,C=1,X=1,Y=1,R=1",-19377.0,-163323000.0,1,C|X,1
X,9,R,6,K,7,X,141,S,7,C,3,Y,223,X,84,C,1,S,2,K,4,X,1,R,1,Y,1,"L1:[sp=X,9] R=6,K=7,X=141,S=7,C=3,Y=223 || L2:[sp=X,84] C=1,S=2,K=4,X=1,R=1,Y=1",-19425.0,-163323000.0,1,X|X,1
X,9,X,141,K,7,R,6,S,7,C,1,Y,223,X,84,C,1,S,2,R,1,X,1,Y,1,K,4,"L1:[sp=X,9] X=141,K=7,R=6,S=7,C=1,Y=223 || L2:[sp=X,84] C=1,S=2,R=1,X=1,Y=1,K=4",-19465.0,-163323000.0,1,X|X,1
C,9,K,52,Y,223,X,141,S,1,C,1,R,6,X,84,S,1,C,1,R,1,K,38,Y,1,X,1,"L1:[sp=C,9] K=52,Y=223,X=141,S=1,C=1,R=6 || L2:[sp=X,84] S=1,C=1,R=1,K=38,Y=1,X=1",-19517.0,-163323000.0,1,C|X,1
X,9,Y,223,S,5,X,141,K,15,R,6,C,1,X,84,C,1,R,1,K,8,S,2,Y,1,X,1,"L1:[sp=X,9] Y=223,S=5,X=141,K=15,R=6,C=1 || L2:[sp=X,84] C=1,R=1,K=8,S=2,Y=1,X=1",-19759.0,-163323000.0,1,X|X,1
K,9,R,6,C,1,X,141,S,2,K,24,Y,223,X,84,C,1,S,2,K,8,X,1,R,1,Y,1,"L1:[sp=K,9] R=6,C=1,X=141,S=2,K=24,Y=223 || L2:[sp=X,84] C=1,S=2,K=8,X=1,R=1,Y=1",-20257.0,-163323000.0,1,K|X,1
Y,9,R,6,C,1,X,141,S,7,K,47,Y,223,X,84,C,1,X,1,K,46,S,2,R,1,Y,1,"L1:[sp=Y,9] R=6,C=1,X=141,S=7,K=47,Y=223 || L2:[sp=X,84] C=1,X=1,K=46,S=2,R=1,Y=1",-21193.0,-163323000.0,1,Y|X,1
