,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,12930.0,51252.192,0.9243702201068785,168.0,26.0,1266.0,47376.0,3005.1839999999997,871.0079999999999,"[['K', 9], ['K', 7], ['S', 1], ['X', 141], ['R', 5], ['C', 3], ['Y', 223], ['X', 84], ['C', 1], ['S', 1], ['K', 6], ['X', 1], ['Y', 1], ['R', 1]]"
